,Created Date,Closed Date,Location Type,Incident Zip,City,Borough,Latitude,Longitude
6141,2016-01-14 18:59:57,2016-01-14 19:45:33,Residential Building/House,11377.0,WOODSIDE,QUEENS,40.75710551249525,-73.90808655860751
184496,2016-10-12 20:38:55,2016-10-12 22:38:30,Street/Sidewalk,10453.0,BRONX,BRONX,40.84879836513912,-73.91493227045406
28847,2016-03-12 22:48:16,2016-03-13 04:02:43,Residential Building/House,11221.0,BROOKLYN,BROOKLYN,40.685030660060185,-73.94134701047392
95938,2016-06-19 00:56:38,2016-06-19 02:25:07,Residential Building/House,11433.0,JAMAICA,QUEENS,40.706549917131575,-73.78325596363132
202157,2016-11-13 10:08:25,2016-11-13 12:20:21,Street/Sidewalk,10016.0,NEW YORK,MANHATTAN,40.741555446713065,-73.97824313903494
63148,2016-05-13 21:04:12,2016-05-14 00:26:25,Street/Sidewalk,11211.0,BROOKLYN,BROOKLYN,40.711115916485326,-73.95783354368182
57040,2016-05-04 17:02:23,2016-05-04 21:45:17,Residential Building/House,10032.0,NEW YORK,MANHATTAN,40.84056709332539,-73.93639232259841
70300,2016-05-21 23:35:47,2016-05-22 04:23:46,Residential Building/House,11428.0,QUEENS VILLAGE,QUEENS,40.72008986067982,-73.73954611438626
124194,2016-07-22 20:27:23,2016-07-25 01:03:34,Residential Building/House,10466.0,BRONX,BRONX,40.903639814201405,-73.84377447510983
38553,2016-04-02 03:04:19,2016-04-02 08:37:44,Store/Commercial,11416.0,OZONE PARK,QUEENS,40.687691006672225,-73.84464822297255
76111,2016-05-28 21:27:57,2016-05-29 03:49:21,Residential Building/House,11692.0,ARVERNE,QUEENS,40.58965471096831,-73.7861701276948
211737,2016-12-03 23:03:03,2016-12-04 08:29:42,Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76001898994177,-73.9170346029636
37900,2016-04-01 21:29:15,2016-04-01 23:44:07,Residential Building/House,11237.0,BROOKLYN,BROOKLYN,40.701695882239214,-73.91359801727273
160062,2016-09-09 13:21:45,2016-09-09 15:26:12,Residential Building/House,11205.0,BROOKLYN,BROOKLYN,40.69486451742089,-73.9792140115764
1933,2016-01-02 09:18:44,2016-01-02 09:59:39,Residential Building/House,11435.0,JAMAICA,QUEENS,40.71330821603667,-73.8168276684868
40866,2016-04-07 19:45:08,2016-04-07 23:15:52,Store/Commercial,11249.0,BROOKLYN,BROOKLYN,40.71676695005443,-73.96471281072216
54526,2016-04-30 18:30:07,2016-05-02 20:10:54,Residential Building/House,11205.0,BROOKLYN,BROOKLYN,40.69486451742089,-73.9792140115764
224684,2016-12-30 23:24:45,2016-12-31 03:38:46,Residential Building/House,10033.0,NEW YORK,MANHATTAN,40.846946920226,-73.93846812783478
162134,2016-09-11 00:55:49,2016-09-11 05:58:00,Residential Building/House,11233.0,BROOKLYN,BROOKLYN,40.673786059742156,-73.92386526672952
15930,2016-02-09 21:34:28,2016-02-09 23:14:12,Club/Bar/Restaurant,11221.0,BROOKLYN,BROOKLYN,40.69811097057853,-73.92499152081183
114966,2016-07-09 19:22:57,2016-07-10 04:23:23,Residential Building/House,10467.0,BRONX,BRONX,40.87210278329904,-73.86277362280403
21733,2016-02-26 00:57:26,2016-02-26 04:28:10,Residential Building/House,10465.0,BRONX,BRONX,40.82615145474252,-73.82470837968825
13025,2016-02-02 06:33:09,2016-02-02 08:08:28,Street/Sidewalk,11221.0,BROOKLYN,BROOKLYN,40.68628302881329,-73.92388344952491
140934,2016-08-15 22:30:05,2016-08-15 22:54:51,Residential Building/House,11213.0,BROOKLYN,BROOKLYN,40.674671241826985,-73.94010155206443
49694,2016-04-23 02:08:24,2016-04-23 02:49:50,Residential Building/House,11207.0,BROOKLYN,BROOKLYN,40.66927130395617,-73.89036747841351
142844,2016-08-20 14:33:03,2016-08-20 15:23:42,Residential Building/House,11233.0,BROOKLYN,BROOKLYN,40.67383602072921,-73.91674165323053
193223,2016-10-29 01:39:22,2016-10-29 05:08:26,Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.72386711556814,-73.98988388695234
117381,2016-07-11 03:54:26,2016-07-11 05:34:09,Residential Building/House,10457.0,BRONX,BRONX,40.851815806830324,-73.89305956319424
63126,2016-05-13 20:27:04,2016-05-14 01:18:09,Residential Building/House,10452.0,BRONX,BRONX,40.84220908371896,-73.91228428654
174586,2016-09-25 13:51:05,2016-09-25 21:08:06,Residential Building/House,10459.0,BRONX,BRONX,40.8271753200856,-73.88887154813158
79106,2016-05-30 00:48:01,2016-05-30 01:38:34,Street/Sidewalk,11208.0,BROOKLYN,BROOKLYN,40.68210616254725,-73.8823169574207
58641,2016-05-07 14:53:41,2016-05-07 17:51:48,Street/Sidewalk,10027.0,NEW YORK,MANHATTAN,40.80730045023625,-73.9458196198685
25093,2016-03-05 20:50:30,2016-03-05 21:04:12,Residential Building/House,10031.0,NEW YORK,MANHATTAN,40.82410396969219,-73.95284079702624
214529,2016-12-10 03:03:58,2016-12-10 05:30:33,Store/Commercial,11103.0,ASTORIA,QUEENS,40.76523719964114,-73.91390907458059
18486,2016-02-16 23:50:45,2016-02-17 01:16:06,Residential Building/House,11212.0,BROOKLYN,BROOKLYN,40.65559058142622,-73.91186291184383
24767,2016-03-05 02:02:30,2016-03-05 06:52:18,Residential Building/House,10040.0,NEW YORK,MANHATTAN,40.86075839136903,-73.92912097889744
66219,2016-05-15 23:58:15,2016-05-16 07:49:48,Store/Commercial,10003.0,NEW YORK,MANHATTAN,40.72844753955975,-73.98467685973567
71312,2016-05-22 16:48:01,2016-05-22 20:27:05,Residential Building/House,10034.0,NEW YORK,MANHATTAN,40.86734453983834,-73.91906278851496
5874,2016-01-13 00:57:19,2016-01-13 01:46:46,Street/Sidewalk,11211.0,BROOKLYN,BROOKLYN,40.70880904556303,-73.95449859356171
146966,2016-08-26 22:24:24,2016-08-28 07:53:38,Street/Sidewalk,10451.0,BRONX,BRONX,40.82742437754681,-73.92136608363806
28899,2016-03-12 23:08:58,2016-03-12 23:16:29,Residential Building/House,10458.0,BRONX,BRONX,40.85737257783662,-73.88601586106205
132744,2016-08-05 00:19:16,2016-08-05 00:36:07,Street/Sidewalk,11238.0,BROOKLYN,BROOKLYN,40.677888846597405,-73.9609442573559
56155,2016-05-01 18:59:23,2016-05-01 20:23:59,Street/Sidewalk,10039.0,NEW YORK,MANHATTAN,40.825948418701856,-73.94092289589497
150743,2016-08-29 13:48:11,2016-08-30 02:23:52,Residential Building/House,11205.0,BROOKLYN,BROOKLYN,40.69486451742089,-73.9792140115764
215386,2016-12-11 01:03:23,2016-12-11 08:31:11,Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.705603462976015,-73.93757788313589
166134,2016-09-17 05:06:29,2016-09-17 06:49:24,Club/Bar/Restaurant,10028.0,NEW YORK,MANHATTAN,40.77680121035829,-73.95251684639709
114555,2016-07-09 05:35:21,2016-07-09 06:50:08,Street/Sidewalk,10463.0,BRONX,BRONX,40.881331205133705,-73.90433107730041
153534,2016-09-03 11:31:37,2016-09-03 20:05:05,Park/Playground,10000.0,NEW YORK,MANHATTAN,40.782295188052814,-73.96512583635275
43882,2016-04-14 02:00:05,2016-04-14 04:36:52,Residential Building/House,11223.0,BROOKLYN,BROOKLYN,40.60135286263157,-73.98134618003203
199435,2016-11-07 15:59:44,2016-11-07 18:13:18,Residential Building/House,11418.0,RICHMOND HILL,QUEENS,40.69300400861108,-73.834181818774
99556,2016-06-23 00:27:34,2016-06-23 07:10:57,Residential Building/House,10453.0,BRONX,BRONX,40.85453232165127,-73.91529726455781
220919,2016-12-23 23:17:26,2016-12-24 06:32:53,Residential Building/House,11213.0,BROOKLYN,BROOKLYN,40.66397444916068,-73.93434755375743
204495,2016-11-19 07:08:09,2016-11-19 10:24:59,Store/Commercial,11206.0,BROOKLYN,BROOKLYN,40.70546434312857,-73.94462920662806
196414,2016-11-01 23:31:46,2016-11-02 01:03:42,Residential Building/House,11367.0,FLUSHING,QUEENS,40.73023962371282,-73.81276531584061
41412,2016-04-08 23:37:18,2016-04-09 00:05:38,Residential Building/House,11217.0,BROOKLYN,BROOKLYN,40.681508647767494,-73.98025654477308
23564,2016-02-29 07:56:20,2016-02-29 10:13:59,Street/Sidewalk,10005.0,NEW YORK,MANHATTAN,40.70619093472265,-74.00916484564914
220232,2016-12-22 00:08:00,2016-12-22 06:54:20,Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.76320024667479,-73.92108092074268
137158,2016-08-09 20:32:09,2016-08-09 23:19:30,Residential Building/House,11211.0,BROOKLYN,BROOKLYN,40.71196704946672,-73.9585399968358
203430,2016-11-17 21:15:27,2016-11-18 00:47:03,Residential Building/House,11204.0,BROOKLYN,BROOKLYN,40.60980282381933,-73.97472411590964
4205,2016-01-09 00:30:34,2016-01-09 03:27:59,Residential Building/House,10034.0,NEW YORK,MANHATTAN,40.86871007452637,-73.925236576778
179113,2016-10-02 22:59:40,2016-10-03 01:14:16,Residential Building/House,11420.0,SOUTH OZONE PARK,QUEENS,40.68123940952772,-73.82459535197712
223962,2016-12-29 19:32:39,2016-12-29 21:04:33,Street/Sidewalk,10001.0,NEW YORK,MANHATTAN,40.75018356757187,-73.98747257507969
78339,2016-05-29 21:50:56,2016-05-29 22:53:41,Club/Bar/Restaurant,11224.0,BROOKLYN,BROOKLYN,40.57474162201793,-73.97903181254306
153024,2016-09-03 00:55:47,2016-09-03 09:02:57,Residential Building/House,10462.0,BRONX,BRONX,40.85384582604439,-73.86578265420282
62129,2016-05-11 22:38:25,2016-05-11 22:41:17,Street/Sidewalk,10026.0,NEW YORK,MANHATTAN,40.8022758091329,-73.9543552391547
143693,2016-08-20 23:22:26,2016-08-21 03:54:30,Residential Building/House,11413.0,SPRINGFIELD GARDENS,QUEENS,40.6644664709335,-73.74549813883968
3506,2016-01-06 19:47:58,2016-01-06 20:54:11,Store/Commercial,10128.0,NEW YORK,MANHATTAN,40.78311615247708,-73.95085852586665
145184,2016-08-22 15:58:59,2016-08-23 02:59:26,Residential Building/House,10454.0,BRONX,BRONX,40.80811468732775,-73.92051471721655
7312,2016-01-16 23:58:47,2016-01-17 03:56:19,Residential Building/House,11215.0,BROOKLYN,BROOKLYN,40.67044269528172,-73.98717032530415
78748,2016-05-29 23:15:43,2016-05-30 01:29:30,Residential Building/House,11208.0,BROOKLYN,BROOKLYN,40.67325221117096,-73.8777217737225
97881,2016-06-19 23:02:19,2016-06-20 08:10:26,Store/Commercial,11211.0,BROOKLYN,BROOKLYN,40.711011497957074,-73.95063394136773
29273,2016-03-13 01:33:36,2016-03-13 05:36:03,Residential Building/House,10040.0,NEW YORK,MANHATTAN,40.86004191395061,-73.92894098589824
18552,2016-02-17 04:13:55,2016-02-17 04:50:14,Residential Building/House,10031.0,NEW YORK,MANHATTAN,40.825677641238535,-73.94863745553799
66976,2016-05-18 06:04:49,2016-05-18 07:49:03,Residential Building/House,11219.0,BROOKLYN,BROOKLYN,40.62148195239883,-74.00023774582844
71634,2016-05-22 21:05:54,2016-05-22 22:56:01,Residential Building/House,11207.0,BROOKLYN,BROOKLYN,40.66798915692903,-73.8900163228823
206142,2016-11-22 17:48:22,2016-11-22 22:30:06,Residential Building/House,11235.0,BROOKLYN,BROOKLYN,40.582329203187705,-73.95401594920408
19850,2016-02-20 21:46:00,2016-02-20 22:07:05,Residential Building/House,11238.0,BROOKLYN,BROOKLYN,40.68350558427669,-73.9637929659272
190744,2016-10-23 00:38:31,2016-10-23 08:05:04,Residential Building/House,11210.0,BROOKLYN,BROOKLYN,40.63759865211483,-73.94816969804866
73907,2016-05-26 16:59:09,2016-05-26 17:40:00,Street/Sidewalk,10027.0,NEW YORK,MANHATTAN,40.81418647365429,-73.95086087246816
23364,2016-02-28 19:56:26,2016-02-29 02:05:01,Residential Building/House,10462.0,BRONX,BRONX,40.85535600617175,-73.86868235534212
189840,2016-10-22 01:06:53,2016-10-22 01:34:55,Residential Building/House,10009.0,NEW YORK,MANHATTAN,40.72140650943139,-73.97994168605645
163077,2016-09-11 21:21:39,2016-09-12 08:06:49,Residential Building/House,10472.0,BRONX,BRONX,40.825419853142044,-73.87651354204385
64729,2016-05-14 22:51:59,2016-05-14 23:20:53,Residential Building/House,11385.0,RIDGEWOOD,QUEENS,40.70874835543568,-73.89823779293883
177001,2016-10-01 03:19:59,2016-10-01 08:49:49,Street/Sidewalk,10025.0,NEW YORK,MANHATTAN,40.791944137590974,-73.96940032998045
211180,2016-12-03 01:41:00,2016-12-03 03:24:06,Club/Bar/Restaurant,10454.0,BRONX,BRONX,40.807460605248814,-73.91930899809634
55234,2016-04-30 23:47:40,2016-05-01 02:09:40,Residential Building/House,11373.0,ELMHURST,QUEENS,40.74441036230567,-73.87525623997064
104027,2016-06-26 18:54:15,2016-06-26 19:03:23,Street/Sidewalk,10034.0,NEW YORK,MANHATTAN,40.864560389614645,-73.92154994150562
223982,2016-12-29 19:36:06,2016-12-29 20:56:33,Street/Sidewalk,10001.0,NEW YORK,MANHATTAN,40.75054862642807,-73.98754108101309
15606,2016-02-08 01:14:15,2016-02-08 04:35:51,Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76452537267425,-73.91636114915558
42211,2016-04-09 23:34:22,2016-04-10 14:29:19,Residential Building/House,10451.0,BRONX,BRONX,40.8232923034933,-73.91567666479173
156174,2016-09-04 18:24:44,2016-09-04 19:39:07,Street/Sidewalk,11368.0,CORONA,QUEENS,40.7429517265072,-73.86218796594979
24441,2016-03-04 20:22:54,2016-03-04 20:48:55,Residential Building/House,10455.0,BRONX,BRONX,40.814674509013855,-73.91653656075259
8555,2016-01-20 18:58:28,2016-01-21 15:42:08,Residential Building/House,10452.0,BRONX,BRONX,40.84165233606424,-73.92044573265363
95918,2016-06-19 00:54:43,2016-06-23 22:09:40,Residential Building/House,10452.0,BRONX,BRONX,40.835270446651826,-73.92386477772774
171008,2016-09-22 00:01:17,2016-09-22 05:04:04,Street/Sidewalk,10458.0,BRONX,BRONX,40.85816684723896,-73.89583654024118
222428,2016-12-25 07:14:30,2016-12-26 08:20:14,Street/Sidewalk,11207.0,BROOKLYN,BROOKLYN,40.65723705397909,-73.89504020400192
65462,2016-05-15 01:54:31,2016-05-15 03:25:21,Residential Building/House,11372.0,JACKSON HEIGHTS,QUEENS,40.75164647010968,-73.87613056561487
139742,2016-08-14 01:06:08,2016-08-14 03:27:47,Residential Building/House,10034.0,NEW YORK,MANHATTAN,40.86225027373548,-73.92291561661044
7117,2016-01-16 22:20:05,2016-01-17 03:45:28,Residential Building/House,10463.0,BRONX,BRONX,40.86972548354874,-73.90626407394844
76601,2016-05-28 23:28:21,2016-05-29 08:11:47,Residential Building/House,11416.0,OZONE PARK,QUEENS,40.68200384426653,-73.84877893488142
42475,2016-04-10 01:38:43,2016-04-10 03:44:18,Store/Commercial,11221.0,BROOKLYN,BROOKLYN,40.696222550514406,-73.93391550502399
101567,2016-06-25 19:01:32,2016-06-25 22:25:41,Residential Building/House,11213.0,BROOKLYN,BROOKLYN,40.67127134171268,-73.92733244608435
36997,2016-03-29 22:15:48,2016-03-30 08:53:52,Store/Commercial,11206.0,BROOKLYN,BROOKLYN,40.699439758050254,-73.92985148392047
68113,2016-05-20 19:14:40,2016-05-20 22:59:15,Residential Building/House,10471.0,BRONX,BRONX,40.889588493525686,-73.89936426054798
128430,2016-07-29 12:58:00,2016-08-02 16:22:31,Residential Building/House,10467.0,BRONX,BRONX,40.88555854789667,-73.86385250374747
1817,2016-01-02 01:17:35,2016-01-02 01:53:54,Residential Building/House,10027.0,NEW YORK,MANHATTAN,40.81444200034695,-73.95149289826864
173363,2016-09-24 23:20:20,2016-09-25 08:04:17,Residential Building/House,10455.0,BRONX,BRONX,40.81080617808101,-73.90798711120698
37391,2016-03-31 18:30:48,2016-03-31 20:09:49,Street/Sidewalk,10027.0,NEW YORK,MANHATTAN,40.81479346803625,-73.95892752334694
208950,2016-11-27 00:11:40,2016-11-27 23:08:29,Residential Building/House,10475.0,BRONX,BRONX,40.87396073762789,-73.82598530833539
52823,2016-04-27 12:20:20,2016-04-27 12:57:06,Street/Sidewalk,10010.0,NEW YORK,MANHATTAN,40.73989655759276,-73.99077278024767
65153,2016-05-15 00:32:39,2016-05-15 03:55:42,Residential Building/House,11238.0,BROOKLYN,BROOKLYN,40.68644166887321,-73.97053406614027
196706,2016-11-02 23:11:15,2016-11-03 03:18:49,Residential Building/House,10468.0,BRONX,BRONX,40.8722303566294,-73.88958087735644
162517,2016-09-11 03:26:32,2016-09-11 08:01:19,Residential Building/House,10016.0,NEW YORK,MANHATTAN,40.74527985017423,-73.97709429151544
65462,2016-05-15 01:54:31,2016-05-15 03:25:21,Residential Building/House,11372.0,JACKSON HEIGHTS,QUEENS,40.75164647010968,-73.87613056561487
134738,2016-08-06 23:24:02,2016-08-06 23:28:35,Street/Sidewalk,10001.0,NEW YORK,MANHATTAN,40.74804883018668,-74.00103579825134
50931,2016-04-24 00:56:54,2016-04-24 01:25:08,Store/Commercial,11216.0,BROOKLYN,BROOKLYN,40.682108779801695,-73.94991260756814
209752,2016-11-28 17:54:00,2016-11-30 07:42:27,Street/Sidewalk,10034.0,NEW YORK,MANHATTAN,40.86833893783111,-73.9163607375224
103064,2016-06-26 00:42:56,2016-06-26 05:32:45,Street/Sidewalk,10027.0,NEW YORK,MANHATTAN,40.805831484054416,-73.95073700189103
146129,2016-08-24 22:26:08,2016-08-24 22:58:19,Residential Building/House,11419.0,SOUTH RICHMOND HILL,QUEENS,40.6895760968334,-73.81803953832599
4865,2016-01-09 23:59:24,2016-01-10 07:34:35,Residential Building/House,10467.0,BRONX,BRONX,40.87914466913317,-73.87646438522718
109288,2016-07-03 04:44:21,2016-07-03 07:00:16,Residential Building/House,11233.0,BROOKLYN,BROOKLYN,40.67959522670999,-73.91032415021313
77692,2016-05-29 13:32:51,2016-05-29 13:59:31,Street/Sidewalk,11691.0,FAR ROCKAWAY,QUEENS,40.59425325759664,-73.75121009186816
17822,2016-02-14 20:12:20,2016-02-14 22:59:13,Residential Building/House,10472.0,BRONX,BRONX,40.830479560431925,-73.8562250293595
83140,2016-06-04 22:05:39,2016-06-04 22:53:45,Club/Bar/Restaurant,11694.0,ROCKAWAY PARK,QUEENS,40.583446580648896,-73.82194686355106
208603,2016-11-26 19:23:20,2016-11-26 23:17:15,Residential Building/House,10457.0,BRONX,BRONX,40.84576469334086,-73.91029170194108
126074,2016-07-24 00:51:45,2016-07-25 00:53:18,Residential Building/House,10466.0,BRONX,BRONX,40.891907354604214,-73.83468753712279
170063,2016-09-20 20:23:14,2016-09-20 20:31:21,Residential Building/House,11694.0,ROCKAWAY PARK,QUEENS,40.579124790193184,-73.83570292500707
11309,2016-01-30 00:43:01,2016-01-30 06:07:35,Residential Building/House,10003.0,NEW YORK,MANHATTAN,40.726603681123095,-73.9903813606038
41222,2016-04-08 20:49:54,2016-04-08 21:28:41,Residential Building/House,10452.0,BRONX,BRONX,40.832288525424325,-73.92212280957267
180110,2016-10-05 18:46:46,2016-10-06 00:20:18,Street/Sidewalk,10034.0,NEW YORK,MANHATTAN,40.86568500210008,-73.92892049421762
18115,2016-02-15 09:42:52,2016-02-15 12:14:29,Store/Commercial,10065.0,NEW YORK,MANHATTAN,40.766424316871976,-73.9625890621504
33796,2016-03-23 22:52:38,2016-03-23 23:26:42,Store/Commercial,11206.0,BROOKLYN,BROOKLYN,40.699439758050254,-73.92985148392047
86770,2016-06-10 14:35:47,2016-06-10 17:09:09,Street/Sidewalk,10455.0,BRONX,BRONX,40.81331606172984,-73.90951176861013
15487,2016-02-07 23:23:13,2016-02-08 01:29:09,Residential Building/House,10034.0,NEW YORK,MANHATTAN,40.85899780184094,-73.92291215620644
187894,2016-10-16 23:45:59,2016-10-17 03:12:45,Residential Building/House,10465.0,BRONX,BRONX,40.81706474376861,-73.81830513686184
224574,2016-12-30 21:31:29,2016-12-30 23:09:17,Residential Building/House,11205.0,BROOKLYN,BROOKLYN,40.69392260164656,-73.97680541479815
94900,2016-06-18 22:32:06,2016-06-18 23:33:28,Street/Sidewalk,11238.0,BROOKLYN,BROOKLYN,40.6861686426725,-73.95760052562919
154036,2016-09-03 21:01:24,2016-09-04 00:06:17,Residential Building/House,11420.0,SOUTH OZONE PARK,QUEENS,40.685256223352745,-73.81147099184551
36377,2016-03-27 17:40:23,2016-03-27 23:11:45,Residential Building/House,11212.0,BROOKLYN,BROOKLYN,40.66288726230031,-73.92495543581958
83316,2016-06-04 22:50:09,2016-06-05 03:10:04,Residential Building/House,11419.0,SOUTH RICHMOND HILL,QUEENS,40.69438696168278,-73.8193210188726
73665,2016-05-25 23:58:00,2016-05-26 05:18:47,Park/Playground,11213.0,BROOKLYN,BROOKLYN,40.67467138601034,-73.94037914334119
195949,2016-10-31 20:52:58,2016-10-31 23:13:36,Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71450142127454,-73.96128713500472
205565,2016-11-20 06:46:57,2016-11-20 11:22:48,Residential Building/House,10465.0,BRONX,BRONX,40.829553217718775,-73.81484545320286
164223,2016-09-13 22:50:50,2016-09-14 00:30:43,Club/Bar/Restaurant,11236.0,BROOKLYN,BROOKLYN,40.646334085527656,-73.90366624505096
13935,2016-02-05 22:28:41,2016-02-05 23:02:06,Residential Building/House,11205.0,BROOKLYN,BROOKLYN,40.69394923828039,-73.97308027854359
69337,2016-05-21 03:43:46,2016-05-21 06:36:24,Street/Sidewalk,10031.0,NEW YORK,MANHATTAN,40.82523896768107,-73.94972899273115
161502,2016-09-10 22:34:56,2016-09-10 23:00:49,Street/Sidewalk,11206.0,BROOKLYN,BROOKLYN,40.69369462154452,-73.94429640042353
173865,2016-09-25 00:42:02,2016-09-25 08:02:56,Residential Building/House,10472.0,BRONX,BRONX,40.824850865665006,-73.87831398261636
8379,2016-01-19 18:52:30,2016-01-19 19:28:01,Residential Building/House,10027.0,NEW YORK,MANHATTAN,40.81422432071962,-73.94952055422276
58408,2016-05-07 02:45:52,2016-05-07 04:05:32,Store/Commercial,11205.0,BROOKLYN,BROOKLYN,40.68776446140377,-73.96981232350801
136712,2016-08-08 02:49:28,2016-08-08 04:17:03,Residential Building/House,10031.0,NEW YORK,MANHATTAN,40.82996179282725,-73.94786086008223
115558,2016-07-09 23:42:09,2016-07-10 02:25:46,Residential Building/House,11208.0,BROOKLYN,BROOKLYN,40.68301187119585,-73.87197107396048
94563,2016-06-18 21:13:35,2016-06-18 21:53:42,Residential Building/House,11221.0,BROOKLYN,BROOKLYN,40.69167817594427,-73.93561483043733
