VEHICLE_ID,POLICYHOLDER_ID,BODY_STYLE_CODE,YEAR
7772,1510,20,1987
7773,8711,19,2002
7774,746,19,2002
7775,2415,3,2013
7776,8550,30,2002
7777,8208,20,1971
7778,5754,20,2002
7779,2968,30,2002
7780,8880,30,1999
7781,2027,19,1989
7782,8701,20,1997
7783,8542,20,1980
7784,645,9,2005
7785,736,20,1983
7786,542,3,2008
7787,9815,30,1980
7788,4131,30,1988
7789,2933,30,1980
7790,6617,19,1989
7791,3588,3,2014
7792,46,9,2010
7793,3603,30,2018
7794,8362,19,2023
7795,4979,19,2018
7796,3953,19,2017
7797,5887,3,2011
7798,8592,3,1975
7799,8242,3,2005
7800,7568,20,1981
7801,1381,20,1998
7802,5039,3,2014
7803,5314,20,1996
7804,7954,20,1980
7805,7667,3,1988
7806,1820,30,2006
7807,7955,19,1981
7808,7978,30,1993
7809,5903,3,1971
7810,5198,19,1998
7811,7529,19,1999
7812,5132,9,2004
7813,7844,30,1980
7814,8995,9,2020
7815,2276,30,1980
7816,3452,19,1987
7817,5952,30,1975
7818,8044,19,1993
7819,3556,20,1983
7820,4333,19,1983
7821,8877,20,1997
7822,7064,20,1973
7823,9941,20,1979
7824,2613,19,1997
7825,8533,20,2011
7826,9418,20,1990
7827,9372,19,1979
7828,7856,20,1983
7829,2066,20,1982
7830,5218,19,2004
7831,7966,30,2013
7832,7017,20,1971
7833,8332,20,2010
7834,9401,20,1987
7835,9243,20,2019
7836,3679,30,2010
7837,9923,20,1999
7838,1621,20,2010
7839,9839,30,1972
7840,4557,20,2021
7841,183,9,1991
7842,1991,9,2002
7843,5246,9,1984
7844,2845,19,1976
7845,50,9,1992
7846,8196,19,2002
7847,4309,30,2003
7848,1361,20,1985
7849,2809,3,2017
7850,3923,30,1982
7851,586,3,1988
7852,2329,19,1989
7853,7518,19,1974
7854,9027,20,2010
7855,6228,20,2008
7856,2540,20,1985
7857,9046,19,2016
7858,4952,20,2009
7859,1220,19,2022
7860,8548,20,2001
7861,5986,3,2022
7862,482,20,1979
7863,7920,30,2002
7864,3079,20,2019
7865,7004,3,2019
7866,8864,20,1988
7867,2213,30,1982
7868,1680,20,1990
7869,9945,30,2020
7870,3312,19,1972
7871,9634,20,1978
7872,2480,9,1986
7873,2247,19,1975
7874,3918,3,2002
7875,8468,20,1992
7876,8430,19,1970
7877,9593,20,2006
7878,3873,20,1994
7879,4813,20,1992
7880,4166,20,1972
7881,4978,3,2021
7882,256,19,2012
7883,9346,20,2020
7884,2684,19,2012
7885,3533,20,1990
7886,2426,9,1987
7887,4376,20,1979
7888,5901,20,1994
7889,3256,19,2005
7890,8409,20,2020
7891,3177,30,1987
7892,9647,20,2023
7893,6175,19,2018
7894,408,20,2000
7895,6471,19,2013
7896,3082,20,2003
7897,609,3,1982
7898,7185,3,1981
7899,6716,20,1985
7900,9369,20,1998
7901,8257,3,1993
7902,7975,3,1971
7903,8276,3,1979
7904,9841,19,1975
7905,7266,19,1997
7906,7412,30,1983
7907,1209,20,1983
7908,5145,30,2012
7909,2381,19,1975
7910,7399,3,2007
7911,124,9,2013
7912,8373,20,1989
7913,5219,20,2020
7914,4172,20,1987
7915,9672,20,1991
7916,1123,20,1983
7917,344,20,1996
7918,8825,30,2012
7919,4967,19,1975
7920,5927,20,1980
7921,3987,3,1974
7922,4714,20,2010
7923,7072,20,2008
7924,1865,20,1971
7925,8916,19,1996
7926,121,20,1995
7927,7123,19,1972
7928,7660,20,2012
7929,6614,30,1971
7930,7146,20,2001
7931,1406,30,1972
7932,8872,20,1992
7933,6537,30,2014
7934,1582,3,1987
7935,9100,19,1978
7936,1321,20,2017
7937,432,30,2013
7938,5368,20,1979
7939,9318,20,1979
7940,9768,3,1999
7941,9828,3,1991
7942,6425,3,1985
7943,7826,30,1977
7944,579,9,1988
7945,9189,3,1985
7946,7272,19,2003
7947,8794,30,2007
7948,441,20,2020
7949,1200,19,1979
7950,429,20,2012
7951,6695,20,2003
7952,17,19,1987
7953,4759,30,1971
7954,5024,9,1988
7955,5883,20,2008
7956,9722,20,1997
7957,2378,19,1970
7958,6837,19,1981
7959,406,20,2018
7960,5632,20,2002
7961,3230,19,2019
7962,4170,19,2006
7963,8397,3,1996
7964,7001,3,1981
7965,1935,30,1988
7966,8911,19,1970
7967,2735,30,1977
7968,6569,20,2013
7969,2311,19,2000
7970,2105,3,1985
7971,9097,20,2023
7972,8612,19,1972
7973,3302,19,1990
7974,6314,20,2023
7975,2829,20,1976
7976,8501,19,2013
7977,182,3,1971
7978,826,20,1991
7979,1000,20,1995
7980,8552,20,1982
7981,1712,3,1989
7982,7241,20,1991
7983,2453,19,2019
7984,5991,19,1985
7985,3207,9,1981
7986,4611,30,2008
7987,2805,9,2009
7988,8688,20,1978
7989,83,3,1976
7990,9005,20,1987
7991,4314,20,1998
7992,1341,19,2018
7993,5416,20,2018
7994,5088,30,1992
7995,5378,20,1984
7996,8146,20,1975
7997,4506,3,1996
7998,590,30,1985
7999,5570,20,2006
8000,1559,20,1989
8001,4086,20,1983
8002,5196,20,1974
8003,30,20,2018
8004,5925,3,2002
8005,5870,19,1984
8006,8506,20,1978
8007,3614,19,1989
8008,8545,30,1972
8009,3767,3,1976
8010,326,3,1987
8011,5257,19,2021
8012,9999,30,1974
8013,7986,20,2018
8014,9783,9,1978
8015,3802,19,2000
8016,7066,20,2004
8017,6497,20,2023
8018,9413,20,1982
8019,5913,30,2015
8020,4720,19,1982
8021,2150,20,1998
8022,7200,20,2011
8023,6183,30,2000
8024,2316,20,1977
8025,3071,20,1972
8026,1405,20,1971
8027,3906,3,1974
8028,3166,9,2004
8029,9428,20,1979
8030,7880,19,1983
8031,6362,3,1975
8032,3747,30,1973
8033,6205,20,2000
8034,39,3,1991
8035,7843,9,1993
8036,136,19,2010
8037,8081,3,1999
8038,2685,20,1994
8039,3846,3,2016
8040,116,20,1973
8041,7360,3,2004
8042,2192,19,2002
8043,6994,3,2014
8044,1003,20,1976
8045,9955,20,1995
8046,4340,19,2002
8047,799,30,2007
8048,6850,20,1981
8049,5116,20,1991
8050,2474,20,1986
8051,5254,20,1997
8052,412,20,1994
8053,255,19,2015
8054,6566,20,2013
8055,6847,19,1990
8056,9242,19,2021
8057,3500,20,1972
8058,2614,3,1981
8059,8347,19,1971
8060,3275,19,1972
8061,1540,30,2008
8062,4367,20,2003
8063,3710,30,1980
8064,1341,3,1984
8065,7347,19,1971
8066,8467,19,2021
8067,6628,20,2019
8068,2634,3,1996
8069,3551,20,1996
8070,3652,20,2013
8071,9173,19,2009
8072,1739,19,1995
8073,538,30,1982
8074,3355,20,2012
8075,1343,3,1992
8076,7299,30,1987
8077,2526,19,2020
8078,6980,20,1977
8079,3307,20,1981
8080,5052,30,2020
8081,3992,30,1979
8082,4736,30,1976
8083,8380,20,2008
8084,625,30,1998
8085,8531,19,1996
8086,3107,3,2008
8087,6328,19,1984
8088,1785,3,2009
8089,3912,3,2000
8090,8014,30,1981
8091,1237,9,2000
8092,7442,30,2007
8093,5957,9,1998
8094,1791,30,2004
8095,7006,30,1997
8096,2023,30,1975
8097,9710,20,1973
8098,1536,20,1971
8099,9730,30,1987
8100,7252,30,1977
8101,3908,20,1987
8102,49,20,1978
8103,6553,30,2000
8104,5018,19,2005
8105,5510,30,1992
8106,410,19,2003
8107,393,30,1978
8108,8728,20,1974
8109,104,19,1976
8110,7829,30,2015
8111,3197,19,1998
8112,7211,30,2006
8113,3406,19,1978
8114,3958,20,1971
8115,3593,20,2003
8116,2421,3,2003
8117,4326,3,2018
8118,5771,19,2011
8119,5615,20,1979
8120,754,20,1985
8121,2639,20,2013
8122,1511,9,2006
8123,5575,19,1999
8124,6949,19,2015
8125,9894,20,2022
8126,9941,20,2000
8127,5167,3,1985
8128,192,9,1989
8129,5495,20,2021
8130,1741,19,1980
8131,814,9,1987
8132,4198,30,1996
8133,6681,20,2003
8134,8164,19,2021
8135,1144,3,1994
8136,8285,20,2022
8137,8482,20,1982
8138,2531,20,1999
8139,6329,19,2016
8140,5893,30,2006
8141,3848,3,2006
8142,7034,30,2018
8143,7729,19,2000
8144,2514,19,1998
8145,2878,19,2006
8146,8878,20,1989
8147,8115,19,1998
8148,4530,19,2001
8149,4182,19,1993
8150,1629,20,2022
8151,8344,19,1996
8152,9424,9,1979
8153,184,20,2018
8154,335,19,1980
8155,9545,30,2007
8156,2478,3,2019
8157,2987,20,1972
8158,5157,19,2019
8159,4804,30,2010
8160,873,19,2018
8161,5167,30,2004
8162,1668,3,2003
8163,2572,3,1983
8164,885,20,2003
8165,2636,20,2022
8166,3494,3,1992
8167,7836,19,1977
8168,7250,19,1975
8169,591,3,1974
8170,3141,19,1970
8171,6665,20,2007
8172,6423,20,1979
8173,2533,20,1972
8174,5001,20,1976
8175,165,3,2014
8176,2719,20,2016
8177,2621,20,1995
8178,6612,19,1998
8179,82,9,1984
8180,76,19,1998
8181,1988,3,1982
8182,4227,9,1986
8183,8566,30,1994
8184,6897,3,1996
8185,7517,20,1973
8186,3045,19,2008
8187,3947,3,1996
8188,6393,3,1995
8189,2083,20,1973
8190,5161,3,1976
8191,7512,20,1993
8192,7236,3,1975
8193,395,19,2016
8194,7139,20,2023
8195,659,30,1989
8196,8014,3,1982
8197,5651,9,1976
8198,6010,19,2010
8199,773,19,2015
8200,6050,30,2014
8201,9644,30,1973
8202,1422,3,2003
8203,4763,30,2007
8204,3321,20,2000
8205,4713,3,2020
8206,7107,20,1980
8207,8779,30,1993
8208,780,30,2018
8209,327,30,1985
8210,4489,3,1981
8211,9614,9,1990
8212,3440,19,1987
8213,2283,3,1983
8214,4222,19,1992
8215,6288,20,2020
8216,9115,30,1976
8217,9421,20,1988
8218,1962,19,2014
8219,3627,19,2004
8220,3897,30,1979
8221,6326,19,2002
8222,1161,19,1976
8223,5911,20,1977
8224,4829,9,1992
8225,3758,20,1987
8226,3960,20,2017
8227,984,20,2012
8228,6139,20,1991
8229,5723,3,2013
8230,5004,20,1993
8231,924,20,1998
8232,8259,30,1981
8233,3106,3,1979
8234,1423,19,2007
8235,4144,9,1987
8236,4787,20,1974
8237,3662,30,2012
8238,3113,3,1993
8239,9486,20,1986
8240,5350,3,2018
8241,8753,20,1974
8242,5251,3,1972
8243,2101,20,1990
8244,9643,20,1974
8245,4078,9,1980
8246,1240,3,1996
8247,3267,30,2017
8248,2101,19,1996
8249,3672,30,2007
8250,7081,30,1989
8251,8039,19,2015
8252,9747,19,1990
8253,4755,20,1988
8254,7830,30,2023
8255,5845,20,1994
8256,1201,19,1990
8257,5975,30,2001
8258,7088,3,1994
8259,3648,30,1998
8260,108,30,1998
8261,7445,3,2017
8262,4367,30,2013
8263,3340,20,1987
8264,549,3,1987
8265,1049,20,1977
8266,5068,3,2012
8267,873,19,2012
8268,1948,9,1978
8269,9163,3,2000
8270,6833,30,2015
8271,6563,19,1984
8272,4405,3,1982
8273,4022,19,2011
8274,5718,30,2006
8275,2681,19,2011
8276,997,19,1980
8277,9272,19,1976
8278,421,19,2017
8279,7267,20,1978
8280,4483,19,1984
8281,3980,3,2005
8282,4413,20,2003
8283,7652,30,1983
8284,1222,30,1994
8285,953,20,2014
8286,5527,19,1977
8287,9686,19,2014
8288,5444,20,1993
8289,7282,30,1970
8290,8900,20,2019
8291,8173,20,2009
8292,1359,19,1992
8293,4873,30,2003
8294,8409,30,2017
8295,8990,19,1989
8296,2085,19,1987
8297,8436,19,1983
8298,6873,19,2001
8299,8089,3,2018
8300,7221,20,1970
8301,5595,30,1994
8302,5640,19,2003
8303,9554,20,2003
8304,9737,20,1995
8305,8262,19,1971
8306,7250,30,2007
8307,5896,20,1971
8308,8484,20,2012
8309,8788,20,2018
8310,8375,3,1991
8311,2181,3,2022
8312,1840,20,1986
8313,2271,19,2004
8314,6548,20,1978
8315,7741,19,2019
8316,137,3,1972
8317,4939,19,1991
8318,1881,3,1980
8319,2489,30,1973
8320,1505,9,1972
8321,460,3,1992
8322,8719,20,2017
8323,4410,3,1990
8324,9088,20,2010
8325,231,30,2003
8326,481,20,2022
8327,1021,20,2022
8328,6428,19,2003
8329,2328,20,1973
8330,8876,30,2016
8331,6515,3,1990
8332,5554,20,1974
8333,4820,19,2016
8334,6168,19,2000
8335,381,30,1996
8336,5618,19,2020
8337,1462,9,2007
8338,2248,30,2007
8339,6235,3,1987
8340,4522,30,2010
8341,7500,19,1999
8342,226,3,2004
8343,317,20,1999
8344,4807,19,1987
8345,4872,19,1988
8346,5929,20,1988
8347,8973,30,1997
8348,2749,20,1983
8349,7922,19,2003
8350,1482,19,2006
8351,4017,3,1986
8352,9733,30,1972
8353,2938,20,1993
8354,3469,20,1976
8355,570,30,1981
8356,5116,19,1996
8357,2439,30,1993
8358,3703,19,2022
8359,6298,20,1998
8360,5898,20,1994
8361,5834,20,1993
8362,1044,9,2001
8363,9155,30,1977
8364,7209,20,2005
8365,3260,3,1992
8366,1733,19,1982
8367,2353,30,1980
8368,1921,19,1984
8369,746,19,2002
8370,4414,3,2005
8371,1899,30,2000
8372,9009,20,2005
8373,9127,30,2023
8374,6260,20,1972
8375,4538,19,2004
8376,6811,30,1984
8377,477,19,1976
8378,4164,19,2003
8379,2929,3,2015
8380,9264,20,2016
8381,9843,20,2008
8382,781,9,1979
8383,6305,30,2001
8384,9269,19,1975
8385,5845,20,2009
8386,1497,19,1997
8387,7139,19,1988
8388,4917,30,2010
8389,6352,19,1977
8390,4719,9,1977
8391,9376,20,1986
8392,919,19,1978
8393,5608,20,2020
8394,3498,30,2009
8395,8458,20,2016
8396,5977,20,2023
8397,560,20,2022
8398,9171,20,2021
8399,8129,20,1978
8400,3417,20,2006
8401,1184,20,1974
8402,3861,20,2001
8403,5325,9,1998
8404,8349,19,1979
8405,5843,19,2022
8406,359,19,2003
8407,9939,19,1988
8408,2338,20,2009
8409,4400,20,2002
8410,4939,19,1997
8411,4061,19,1986
8412,2214,20,1985
8413,8221,19,2019
8414,5720,19,2011
8415,1106,3,2013
8416,3332,19,2006
8417,6204,30,2019
8418,1872,3,2010
8419,2801,20,2004
8420,3239,30,1987
8421,7762,9,1980
8422,514,3,1988
8423,1343,20,1991
8424,885,19,1993
8425,7636,9,2012
8426,957,19,2009
8427,8353,3,1992
8428,5811,30,1995
8429,6795,30,2011
8430,1272,30,1978
8431,7271,30,2010
8432,2229,30,1980
8433,7343,3,1977
8434,5487,3,2022
8435,6605,20,1992
8436,6517,30,2010
8437,2900,20,1973
8438,6879,3,1983
8439,2845,19,2022
8440,2254,20,1970
8441,7634,3,1996
8442,6525,9,1984
8443,5971,9,1990
8444,2131,19,2001
8445,7118,3,2005
8446,5835,20,2013
8447,1558,20,1982
8448,6283,30,2016
8449,6041,20,1984
8450,6112,9,2001
8451,7913,19,1986
8452,6418,20,1990
8453,309,9,2014
8454,6576,20,1992
8455,7683,20,1987
8456,3023,20,1987
8457,2159,3,2018
8458,4028,3,1997
8459,6512,20,1992
8460,4842,30,2017
8461,4880,9,1990
8462,2310,20,2006
8463,4496,9,1993
8464,7210,30,1989
8465,7625,19,2008
8466,8282,30,1992
8467,518,30,1994
8468,4526,3,1989
8469,378,20,1991
8470,803,20,2014
8471,2579,30,1995
8472,8507,20,2016
8473,8033,19,2001
8474,1138,3,2017
8475,9690,30,1997
8476,1246,19,1973
8477,3415,20,1982
8478,2941,20,1971
8479,3249,30,2001
8480,6665,20,2006
8481,9094,30,1979
8482,2771,3,1993
8483,9725,9,2005
8484,110,30,1973
8485,5341,19,1998
8486,9222,9,1978
8487,9292,20,1994
8488,4714,19,1981
8489,7896,30,2010
8490,2802,3,2010
8491,4115,20,1993
8492,8801,3,2001
8493,540,3,1982
8494,1211,20,1976
8495,836,20,1985
8496,8140,19,1971
8497,4353,19,1982
8498,9077,20,1981
8499,4288,3,1998
8500,1827,3,1991
8501,3810,3,1979
8502,7216,20,1971
8503,7194,3,2021
8504,4264,20,1998
8505,6917,30,1971
8506,9529,19,1976
8507,805,3,1984
8508,7810,20,2008
8509,213,20,1997
8510,8646,3,2000
8511,1373,20,1983
8512,424,19,2010
8513,5494,3,2011
8514,2582,30,2011
8515,2350,30,1980
8516,4767,19,1973
8517,6690,30,1990
8518,1009,30,2003
8519,7047,19,1970
8520,8246,30,2008
8521,1351,19,2021
8522,2388,3,2004
8523,759,20,2005
8524,517,19,2018
8525,1142,30,2004
8526,3820,19,1983
8527,9116,9,2001
8528,9259,19,1976
8529,2923,30,1986
8530,222,20,1999
8531,8689,20,2022
8532,206,20,1999
8533,5870,20,1978
8534,4219,19,1994
8535,1303,20,1976
8536,3530,19,2020
8537,4822,19,1995
8538,8798,30,1979
8539,5393,20,1973
8540,1672,20,1970
8541,8758,19,2003
8542,4887,20,1984
8543,2396,20,2020
8544,1752,20,1995
8545,6571,19,1974
8546,6761,20,1975
8547,3803,30,1995
8548,2221,9,2015
8549,7323,19,2018
8550,8674,30,1988
8551,6502,9,1992
8552,5122,3,1996
8553,1556,20,2015
8554,5661,20,2001
8555,8077,30,1972
8556,8585,3,2019
8557,4887,3,2023
8558,7423,19,1976
8559,9199,19,1989
8560,3674,20,1974
8561,897,20,1973
8562,5514,19,1986
8563,3024,19,1996
8564,7072,30,2012
8565,7,30,1972
8566,4064,30,2018
8567,5150,20,2016
8568,428,20,2017
8569,7927,20,2006
8570,2616,20,2016
8571,2590,3,2001
8572,8231,20,1971
8573,5746,19,1994
8574,4991,20,1986
8575,6068,19,1988
8576,4113,20,1986
8577,5715,19,2007
8578,5537,20,2004
8579,5485,20,1977
8580,3683,20,1974
8581,3301,20,1979
8582,9712,19,1986
8583,8085,30,2004
8584,6398,20,2012
8585,4750,30,2022
8586,8795,20,2012
8587,4706,30,1970
8588,2688,3,1971
8589,9912,20,1973
8590,2321,30,2023
8591,6168,3,1985
8592,9238,19,1995
8593,1269,19,1990
8594,4170,9,1978
8595,6686,3,2003
8596,3405,20,1973
8597,4626,20,2008
8598,3849,20,2015
8599,1774,20,1999
8600,4793,20,1997
8601,9630,20,1991
8602,425,20,1981
8603,3521,20,1980
8604,8459,20,1989
8605,1828,19,1979
8606,7004,20,2004
8607,2755,30,2014
8608,693,30,1997
8609,8620,19,2012
8610,856,20,2002
8611,9637,20,2004
8612,9767,3,2020
8613,1239,19,2018
8614,2796,20,1977
8615,7263,20,2023
8616,6540,30,1982
8617,3553,30,2014
8618,9932,19,2020
8619,7712,3,1974
8620,3986,3,2002
8621,4097,20,1971
8622,6323,3,2018
8623,9001,30,2020
8624,845,20,2018
8625,9006,19,1987
8626,8515,3,2019
8627,1798,3,1999
8628,7405,19,1999
8629,1231,30,1973
8630,525,30,2020
8631,7005,30,2023
8632,523,30,2020
8633,5552,30,2008
8634,2037,20,1978
8635,2629,3,2001
8636,9197,19,1990
8637,2899,9,1978
8638,2592,19,1973
8639,5977,19,2020
8640,6436,30,1997
8641,8365,19,2005
8642,7318,20,2021
8643,8015,20,1985
8644,101,19,1978
8645,8069,9,2018
8646,7223,19,1982
8647,9061,20,1978
8648,6327,3,2011
8649,6613,20,1995
8650,3279,20,1984
8651,1710,30,1975
8652,2248,19,1989
8653,813,3,2001
8654,4747,19,2008
8655,6988,19,1992
8656,3389,3,2009
8657,9258,19,1984
8658,2738,30,1970
8659,4080,30,2010
8660,9439,30,2018
8661,7316,3,2020
8662,496,20,2007
8663,7121,20,2023
8664,4330,20,1989
8665,6220,20,2020
8666,1662,20,2001
8667,8220,20,2015
8668,5800,20,2005
8669,3661,19,1997
8670,4750,20,2022
8671,928,20,1990
8672,1515,30,2023
8673,2400,20,1991
8674,2272,30,2014
8675,9666,20,2021
8676,809,20,2000
8677,5376,19,1987
8678,8998,30,1970
8679,3852,20,2015
8680,9999,9,2005
8681,2680,20,1974
8682,3423,19,1987
8683,6349,20,1999
8684,4959,9,1995
8685,7711,20,2023
8686,1037,20,2021
8687,7704,20,1999
8688,4591,20,1979
8689,3057,20,1971
8690,6795,30,1997
8691,9930,19,2013
8692,6541,20,1974
8693,2340,19,1980
8694,6644,19,2005
8695,9270,9,1997
8696,5757,19,2011
8697,127,19,1970
8698,8263,20,1994
8699,8009,30,1986
8700,8153,3,1979
8701,701,30,2002
8702,53,20,1993
8703,6284,20,1976
8704,5725,20,1984
8705,3488,20,1983
8706,8854,19,1971
8707,5505,20,1985
8708,5355,20,1979
8709,7755,20,1987
8710,2989,30,1978
8711,4859,19,2019
8712,5328,9,1983
8713,9672,20,2019
8714,108,19,2017
8715,7723,19,1971
8716,7807,20,1986
8717,3846,20,1996
8718,1781,3,1998
8719,866,30,2020
8720,8875,20,1994
8721,9205,9,1985
8722,1862,20,1972
8723,2494,20,1981
8724,4110,20,2021
8725,9245,20,1986
8726,2302,19,2021
8727,3465,3,2018
8728,1368,20,1993
8729,213,19,1986
8730,2942,30,1978
8731,8069,20,2009
8732,905,9,2000
8733,8017,3,2013
8734,4364,19,1980
8735,2095,9,1986
8736,8487,20,2023
8737,1396,19,1978
8738,8809,30,2015
8739,3340,19,1983
8740,4189,19,2000
8741,2505,30,2020
8742,4135,30,1977
8743,6850,20,1994
8744,7417,20,1997
8745,8690,3,1987
8746,9560,9,2012
8747,271,20,2021
8748,5556,20,2001
8749,4070,9,2006
8750,8212,3,1980
8751,3766,19,1983
8752,8626,19,1983
8753,6304,30,2000
8754,728,20,1978
8755,1434,20,2010
8756,9143,30,1976
8757,172,20,2014
8758,2437,20,1988
8759,900,3,1978
8760,8213,20,2018
8761,2727,20,2009
8762,4488,19,1971
8763,1658,20,1980
8764,3663,30,1972
8765,8900,3,1989
8766,6047,30,2010
8767,5667,3,2023
8768,2402,20,1982
8769,4896,20,1989
8770,2578,3,1977
8771,551,19,1972
8772,4888,3,1997
8773,5049,19,2001
8774,5508,20,2008
8775,1423,20,1997
8776,604,20,1984
8777,6123,19,1996
8778,4383,20,2020
8779,7455,19,1985
8780,4679,20,1978
8781,3093,30,2019
8782,98,30,2023
8783,5842,19,1982
8784,7395,19,2022
8785,8742,19,2008
8786,5430,20,1981
8787,1905,19,1980
8788,6233,20,1999
8789,4470,20,1975
8790,4988,20,1981
8791,229,19,1992
8792,3421,19,2017
8793,612,20,2006
8794,6009,20,2020
8795,1419,3,1972
8796,9870,20,1984
8797,2495,20,2011
8798,4265,19,1973
8799,3002,20,2006
8800,7130,20,1998
8801,9812,20,1988
8802,7399,20,1999
8803,6523,20,2009
8804,5539,3,2016
8805,181,9,2001
8806,7730,20,2023
8807,8396,20,2017
8808,2064,19,2005
8809,2651,3,2022
8810,7420,20,2012
8811,7121,3,2008
8812,1844,19,2016
8813,6278,3,1997
8814,4361,20,1980
8815,4846,20,1987
8816,8997,20,1995
8817,7333,20,2021
8818,9028,20,2015
8819,963,19,2014
8820,7059,19,2005
8821,2849,3,2013
8822,7325,20,2019
8823,5108,30,2014
8824,272,3,1987
8825,5943,19,2018
8826,1232,19,1984
8827,3816,3,2012
8828,9309,20,1987
8829,7780,19,1977
8830,5569,19,1988
8831,9847,19,2012
8832,1409,30,1978
8833,4535,20,1993
8834,8432,19,2007
8835,633,3,2005
8836,9110,19,2001
8837,202,20,2005
8838,8154,20,2023
8839,3176,3,1970
8840,4312,20,2013
8841,45,19,2002
8842,5652,20,1994
8843,9128,19,2015
8844,424,30,1972
8845,9301,3,1981
8846,6734,3,1987
8847,392,3,2013
8848,5972,20,1995
8849,4432,19,1984
8850,5379,30,2016
8851,9959,20,1999
8852,8874,30,1976
8853,1739,20,1991
8854,9826,20,2004
8855,5184,19,1998
8856,8162,3,2023
8857,4345,20,1994
8858,9080,20,1981
8859,9231,3,1994
8860,328,3,2010
8861,7998,19,1986
8862,2769,19,2009
8863,1816,3,2010
8864,6878,20,2009
8865,6252,19,2020
8866,8953,20,2015
8867,3638,20,2004
8868,5153,20,1983
8869,3789,9,2012
8870,1605,3,1999
8871,6824,30,2004
8872,3927,20,2008
8873,8525,19,2009
8874,5374,20,2010
8875,6640,30,1981
8876,7107,3,1982
8877,8964,3,1994
8878,6704,20,2021
8879,5626,19,1987
8880,1328,20,1999
8881,9999,30,2009
8882,4519,20,2022
8883,6558,20,1995
8884,3150,30,1986
8885,2481,19,1975
8886,8909,9,1982
8887,4207,20,2011
8888,7218,20,2018
8889,5439,19,2002
8890,3962,30,1987
8891,4078,20,1985
8892,3527,19,2012
8893,7387,30,2004
8894,6865,20,2001
8895,8703,30,1978
8896,9359,19,1997
8897,6493,9,2009
8898,9274,19,1991
8899,7510,20,1998
8900,8572,19,1994
8901,3131,3,2013
8902,6771,30,2014
8903,7814,20,2000
8904,221,20,2000
8905,5652,20,1982
8906,6603,3,1982
8907,4140,19,1987
8908,4161,30,1981
8909,3426,30,1986
8910,9755,20,1977
8911,5211,3,1970
8912,520,3,2001
8913,9253,3,2020
8914,4063,20,2002
8915,4953,3,1978
8916,4545,19,1999
8917,7278,20,2017
8918,9093,20,1992
8919,1599,30,1985
8920,4071,30,2005
8921,6579,30,1999
8922,259,3,2000
8923,946,3,1971
8924,4332,19,1989
8925,3628,20,1997
8926,8227,30,1973
8927,9879,19,1988
8928,4965,3,2010
8929,543,20,1978
8930,4040,19,1992
8931,3386,3,2013
8932,7968,20,1970
8933,7688,19,1980
8934,1568,30,2001
8935,8309,30,2018
8936,5589,30,2002
8937,4006,3,1979
8938,5201,20,2002
8939,9186,20,1991
8940,2935,20,2015
8941,4111,9,2015
8942,1707,19,1971
8943,4222,19,1988
8944,2153,19,2020
8945,4390,20,2012
8946,3171,20,2011
8947,4933,19,1989
8948,2667,3,1973
8949,175,30,1974
8950,7833,20,2007
8951,5049,30,1974
8952,3478,20,2016
8953,1964,19,1983
8954,4777,3,2022
8955,4330,20,2008
8956,9575,19,2010
8957,5942,3,1992
8958,2761,20,1974
8959,15,30,2007
8960,6517,20,1982
8961,5959,19,2013
8962,5020,30,2002
8963,1045,9,1971
8964,8458,19,1974
8965,6610,20,2007
8966,9559,20,2014
8967,1074,20,2009
8968,7655,20,2018
8969,8274,20,2005
8970,4987,20,1971
8971,8637,19,1983
8972,1228,3,2019
8973,1338,20,2020
8974,5954,20,2023
8975,9490,3,2002
8976,7902,19,2007
8977,8355,20,1997
8978,9596,20,1980
8979,3400,30,1978
8980,6815,19,1971
8981,2081,30,2019
8982,1508,9,1981
8983,2344,20,1987
8984,3628,30,1980
8985,4814,20,2005
8986,9432,20,2003
8987,7267,3,1984
8988,3697,20,2021
8989,7574,30,2012
8990,6349,19,1985
8991,9676,19,1999
8992,2420,3,2018
8993,6671,30,1994
8994,8902,3,2015
8995,7862,20,2016
8996,4289,20,1987
8997,3488,20,1996
8998,830,20,2017
8999,9447,3,2018
9000,8613,20,1976
9001,485,20,1980
9002,5475,19,1988
9003,5257,20,2008
9004,9294,9,2003
9005,7566,3,1980
9006,3289,20,2000
9007,3729,19,1985
9008,5048,19,2022
9009,4643,3,1991
9010,6522,30,2018
9011,6960,19,1997
9012,2498,3,2001
9013,7692,19,2001
9014,7473,20,2012
9015,3503,19,2008
9016,9546,20,1983
9017,713,30,1973
9018,8238,30,1982
9019,3993,3,2007
9020,2289,19,2010
9021,1080,20,1980
9022,2500,3,2003
9023,5557,30,1970
9024,9092,20,1989
9025,5998,30,2023
9026,8677,20,2017
9027,3687,19,2008
9028,9960,20,2022
9029,1135,3,2021
9030,7156,3,2019
9031,3977,3,1995
9032,8052,30,1984
9033,8136,9,2020
9034,6673,30,1972
9035,4982,19,2010
9036,8184,20,1995
9037,4205,19,1992
9038,6632,3,1971
9039,8894,19,2015
9040,6214,20,1998
9041,1120,20,2008
9042,7430,3,1974
9043,7576,30,2018
9044,1363,30,2006
9045,273,9,1991
9046,2118,20,1975
9047,803,19,1992
9048,5328,20,2008
9049,3704,30,1988
9050,6552,19,1989
9051,3606,19,2007
9052,6214,3,2012
9053,1607,20,1973
