COVERAGE_ID,POLICYHOLDER_ID,COVERAGE_STATUS
8148,3719,Active
8154,146,Active
8155,2467,Active
8158,7063,Active
8159,8169,Active
8162,3785,Active
8165,6882,Active
8173,5845,Active
8177,4498,Active
8178,1424,Active
8180,9109,Active
8181,7878,Active
8186,1096,Active
8190,8285,Active
8196,1799,Active
8197,9905,Active
8199,1575,Active
8201,686,Active
8202,3781,Active
8204,4981,Active
8205,1365,Active
8206,8950,Active
8208,6198,Active
8213,771,Active
8215,5536,Active
8216,9333,Active
8219,4790,Active
8220,9794,Active
8224,9837,Active
8225,8129,Active
8226,8414,Active
8227,2584,Active
8229,1890,Active
8230,6486,Active
8231,4421,Active
8233,3953,Active
8239,7815,Active
8241,8807,Active
8242,8325,Active
8244,7569,Active
8245,5492,Active
8246,5418,Active
8250,4375,Active
8253,3758,Active
8260,1620,Active
8264,1743,Active
8268,8899,Active
8272,4936,Active
8273,9904,Active
8274,7154,Active
8276,2643,Active
8280,9018,Active
8283,6497,Active
8284,2855,Active
8286,4429,Active
8288,1187,Active
8293,3965,Active
8296,5831,Active
8298,9001,Active
8299,5837,Active
8302,7830,Active
8303,3676,Active
8306,6137,Active
8308,9881,Active
8309,1767,Active
8310,540,Active
8312,4288,Active
8313,6535,Active
8317,7006,Active
8318,2452,Active
8320,4509,Active
8321,3122,Active
8324,5245,Active
8327,4486,Active
8329,4639,Active
8331,7857,Active
8332,914,Active
8333,2361,Active
8336,3324,Active
8338,310,Active
8340,8878,Active
8347,8883,Active
8348,8880,Active
8351,5590,Active
8352,1292,Active
8354,2922,Active
8355,8606,Active
8356,6816,Active
8359,2810,Active
8361,6396,Active
8362,5722,Active
8364,7409,Active
8365,1480,Active
8366,8942,Active
8368,296,Active
8369,5683,Active
8370,8868,Active
8372,4845,Active
8373,6785,Active
8376,4790,Active
8377,6468,Active
8380,8541,Active
8381,1287,Active
8382,2858,Active
8386,4476,Active
8388,9451,Active
8389,6836,Active
8392,6817,Active
8393,7859,Active
8400,5088,Active
8403,5003,Active
8406,7082,Active
8407,8623,Active
8408,9474,Active
8409,1546,Active
8410,2261,Active
8420,2596,Active
8427,8408,Active
8428,5409,Active
8431,8506,Active
8434,1745,Active
8435,3837,Active
8442,8795,Active
8449,2576,Active
8451,8290,Active
8452,2203,Active
8457,9749,Active
8459,2503,Active
8460,9011,Active
8461,4452,Active
8462,543,Active
8465,6781,Active
8470,3556,Active
8471,1892,Active
8475,2318,Active
8476,9454,Active
8482,2467,Active
8488,5149,Active
8490,6943,Active
8491,4237,Active
8495,2019,Active
8497,48,Active
8504,916,Active
8506,6836,Active
8509,6220,Active
8510,5956,Active
8512,8364,Active
8513,225,Active
8516,5038,Active
8518,2125,Active
8522,7032,Active
8523,9837,Active
8527,5428,Active
8530,1442,Active
8531,5401,Active
8533,2814,Active
8534,2898,Active
8537,2913,Active
8539,7184,Active
8543,1057,Active
8548,5415,Active
8554,1737,Active
8556,1742,Active
8558,2197,Active
8562,9618,Active
8563,5970,Active
8566,8502,Active
8570,5171,Active
8571,4052,Active
8573,3385,Active
8576,3959,Active
8584,1173,Active
8587,8103,Active
8588,8983,Active
8590,5767,Active
8591,7270,Active
8593,5075,Active
8594,4544,Active
8596,2640,Active
8598,3556,Active
8600,3848,Active
8601,3888,Active
8605,8447,Active
8607,950,Active
8610,8496,Active
8616,7788,Active
8617,3305,Active
8620,1464,Active
8621,540,Active
8623,6026,Active
8625,8784,Active
8628,6224,Active
8634,2475,Active
8635,1870,Active
8636,599,Active
8637,4484,Active
8639,9640,Active
8644,4439,Active
8645,1574,Active
8646,2058,Active
8647,5005,Active
8654,4849,Active
8657,4487,Active
8667,4795,Active
8669,8942,Active
8671,3602,Active
8675,8825,Active
8676,3959,Active
8677,2176,Active
8679,2281,Active
8681,342,Active
8682,327,Active
8683,1619,Active
8687,1892,Active
8688,7019,Active
8690,1390,Active
8691,74,Active
8692,9316,Active
8694,5357,Active
8696,8185,Active
8697,9975,Active
8702,8943,Active
8703,356,Active
8705,5671,Active
8707,1005,Active
8713,4091,Active
8715,3294,Active
8717,8152,Active
8720,7394,Active
8723,8499,Active
8724,4228,Active
8725,9106,Active
8729,8363,Active
8731,2256,Active
8732,9721,Active
8734,2496,Active
8736,4383,Active
8737,8728,Active
8739,1486,Active
8742,3673,Active
8749,948,Active
8750,6483,Active
8751,6718,Active
8753,1150,Active
8755,6715,Active
8756,5012,Active
8757,5408,Active
8762,5368,Active
8763,1435,Active
8768,2879,Active
8774,6605,Active
8778,7749,Active
8781,7564,Active
8782,6026,Active
8786,3801,Active
8787,6508,Active
8788,8967,Active
8789,8126,Active
8796,552,Active
8797,6369,Active
8798,5417,Active
8802,6662,Active
8808,3401,Active
8810,189,Active
8811,7126,Active
8812,9156,Active
8813,1237,Active
8816,2584,Active
8818,9078,Active
8820,3874,Active
8821,1765,Active
8822,7923,Active
8823,8593,Active
8825,9015,Active
8827,4826,Active
8830,6257,Active
8833,819,Active
8835,6347,Active
8837,916,Active
8842,2321,Active
8843,1905,Active
8846,9073,Active
8847,1095,Active
8849,5175,Active
8855,7263,Active
8856,9193,Active
8857,6100,Active
8860,7154,Active
8863,6504,Active
8873,9226,Active
8874,1226,Active
8875,7673,Active
8880,9436,Active
8882,6891,Active
8884,6514,Active
8886,9266,Active
8889,8502,Active
8893,2701,Active
8894,5417,Active
8895,7803,Active
8896,2491,Active
8897,995,Active
8901,6325,Active
8902,9328,Active
8909,5761,Active
8910,2232,Active
8914,5665,Active
8916,1534,Active
8923,1096,Active
8926,1059,Active
8928,7369,Active
8930,3122,Active
8931,432,Active
8933,7330,Active
8940,9139,Active
8942,5418,Active
8945,1140,Active
8948,695,Active
8951,4864,Active
8952,6505,Active
8955,3075,Active
8958,4896,Active
8959,3867,Active
8960,2719,Active
8970,4086,Active
8975,1435,Active
8977,2400,Active
8979,3870,Active
8981,7242,Active
8982,9767,Active
8985,4928,Active
8986,6016,Active
8990,4484,Active
8991,796,Active
8992,5716,Active
8993,7577,Active
8994,4545,Active
8996,8604,Active
8997,5410,Active
8999,3362,Active
9002,2640,Active
9003,9539,Active
9005,4484,Active
9010,6692,Active
9011,1166,Active
9014,2866,Active
9015,1237,Active
9021,1822,Active
9022,3139,Active
9023,8178,Active
9024,1705,Active
9027,6064,Active
9031,8876,Active
9032,8060,Active
9037,2161,Active
9038,9258,Active
9039,6707,Active
9041,9404,Active
9044,9097,Active
9045,2171,Active
9048,5048,Active
9051,3957,Active
9052,9529,Active
9056,4618,Active
9057,3313,Active
9058,3740,Active
9061,5912,Active
9066,4166,Active
9068,1345,Active
9070,2166,Active
9074,3290,Active
9077,7345,Active
9078,8919,Active
9080,1785,Active
9087,8031,Active
9089,5786,Active
9094,6568,Active
9102,6011,Active
9105,1932,Active
9107,1955,Active
9108,8666,Active
9109,4887,Active
9110,2452,Active
9113,6682,Active
9115,9839,Active
9116,310,Active
9119,9270,Active
9121,2496,Active
9122,6350,Active
9126,2814,Active
9130,5533,Active
9132,5099,Active
9136,8506,Active
9137,6528,Active
9140,2040,Active
9142,6045,Active
9143,1292,Active
9146,3709,Active
9148,7164,Active
9149,7578,Active
9150,9051,Active
9152,9715,Active
9153,4159,Active
9157,1289,Active
9161,6913,Active
9166,2331,Active
9167,9074,Active
9169,3983,Active
9170,9078,Active
9171,9216,Active
9172,4222,Active
9175,8969,Active
9179,4691,Active
9187,5915,Active
9189,7933,Active
9190,8139,Active
9194,4852,Active
9196,7965,Active
9197,4971,Active
9198,1276,Active
9199,6003,Active
9204,9171,Active
9208,3832,Active
9209,1960,Active
9211,5123,Active
9213,2399,Active
9215,3601,Active
9218,630,Active
9219,737,Active
9223,1865,Active
9224,6943,Active
9226,2749,Active
9229,3277,Active
9231,7687,Active
9236,4189,Active
9238,5357,Active
9239,6256,Active
9240,5683,Active
9241,5784,Active
9243,7593,Active
9244,4476,Active
9247,7781,Active
9249,737,Active
9250,829,Active
9251,8464,Active
9256,5163,Active
9257,6417,Active
9259,1101,Active
9264,6618,Active
9268,154,Active
9269,8827,Active
9271,3544,Active
9275,7115,Active
9278,4367,Active
9285,1037,Active
9287,1654,Active
9288,981,Active
9297,667,Active
9301,6376,Active
9304,1072,Active
9307,1452,Active
9308,7063,Active
9309,7925,Active
9311,3890,Active
9321,608,Active
9327,1389,Active
9331,9174,Active
9332,6668,Active
9339,189,Active
9344,5252,Active
9345,9371,Active
9346,9474,Active
9347,5987,Active
9349,3818,Active
9351,384,Active
9357,7767,Active
9359,2098,Active
9360,326,Active
9362,8572,Active
9363,4994,Active
9364,4812,Active
9366,145,Active
9367,78,Active
9373,8473,Active
9381,1475,Active
9390,9192,Active
9395,7235,Active
9396,483,Active
9398,5894,Active
9399,5357,Active
9400,9847,Active
9405,2884,Active
9408,8137,Active
9410,3470,Active
9412,3433,Active
9415,7622,Active
9417,3833,Active
9422,3983,Active
9429,4755,Active
9432,1587,Active
9441,3387,Active
9442,9454,Active
9444,5804,Active
9447,4966,Active
9450,1060,Active
9453,7554,Active
9456,693,Active
9459,9282,Active
9463,2636,Active
9464,6768,Active
9467,8093,Active
9469,7276,Active
9470,3957,Active
9471,2640,Active
9472,1005,Active
9473,6506,Active
9474,4850,Active
9475,4429,Active
9476,3977,Active
9484,7358,Active
9485,1055,Active
9486,8574,Active
9489,8731,Active
9490,8927,Active
9495,2907,Active
9496,326,Active
9497,6198,Active
9500,310,Active
9502,5545,Active
9507,2709,Active
9517,957,Active
9518,5806,Active
9519,377,Active
9528,8707,Active
9530,2568,Active
9532,9196,Active
9535,9668,Active
9536,9876,Active
9538,8331,Active
9541,7922,Active
9543,2672,Active
9549,647,Active
9554,7820,Active
9556,9794,Active
9557,4522,Active
9559,2895,Active
9560,9348,Active
9561,9486,Active
9565,6430,Active
9569,6808,Active
9570,9111,Active
9580,846,Active
9581,379,Active
9585,4171,Active
9588,6194,Active
9595,1553,Active
9600,2989,Active
9601,2358,Active
9605,3490,Active
9606,4383,Active
9607,6443,Active
9609,6486,Active
9611,7305,Active
9615,1486,Active
9618,9522,Active
9620,1636,Active
9622,9757,Active
9623,1685,Active
9625,1991,Active
9626,939,Active
9627,9356,Active
9633,7465,Active
9634,3405,Active
9635,3737,Active
9637,6901,Active
9641,3400,Active
9643,9555,Active
9644,916,Active
9645,5266,Active
9646,5493,Active
9650,737,Active
9652,6494,Active
9653,3419,Active
9660,2545,Active
9664,6137,Active
9666,2893,Active
9667,3113,Active
9674,1599,Active
9676,1558,Active
9678,2021,Active
9685,5383,Active
9686,8512,Active
9687,3161,Active
9692,6030,Active
9710,7784,Active
9712,2545,Active
9713,6220,Active
9719,9817,Active
9721,5048,Active
9724,8795,Active
9728,2026,Active
9729,6873,Active
9730,3290,Active
9733,1093,Active
9739,3313,Active
9740,3324,Active
9741,3167,Active
9744,3382,Active
9747,1866,Active
9749,2220,Active
9750,2634,Active
9753,2449,Active
9754,9711,Active
9756,9000,Active
9764,2733,Active
9765,3406,Active
9766,4220,Active
9767,2486,Active
9769,237,Active
9774,9668,Active
9777,2672,Active
9779,9915,Active
9780,4221,Active
9781,211,Active
9782,5048,Active
9783,5424,Active
9786,3049,Active
9787,6764,Active
9789,6643,Active
9790,6570,Active
9791,2928,Active
9795,46,Active
9797,2419,Active
9798,7535,Active
9799,924,Active
9802,3458,Active
9804,9105,Active
9805,2441,Active
9810,4627,Active
9813,6194,Active
9815,5861,Active
9818,9854,Active
9820,2190,Active
9822,9070,Active
9825,2888,Active
9826,8012,Active
9827,4429,Active
9830,957,Active
9831,5302,Active
9832,7325,Active
9833,3894,Active
9834,4549,Active
9835,1291,Active
9836,4380,Active
9841,3818,Active
9842,4244,Active
9845,6944,Active
9846,5401,Active
9847,8242,Active
9849,4731,Active
9850,6069,Active
9852,2018,Active
9854,9082,Active
9858,4312,Active
9862,4826,Active
9863,9905,Active
9868,1096,Active
9871,9327,Active
9875,9057,Active
9879,1863,Active
9883,6069,Active
9884,3896,Active
9886,3601,Active
9896,254,Active
9899,885,Active
9900,8137,Active
9902,494,Active
9905,148,Active
9907,4580,Active
9908,589,Active
9910,3777,Active
9913,4036,Active
9914,6718,Active
9915,6376,Active
9919,3458,Active
9920,4793,Active
9921,8811,Active
9922,3000,Active
9928,6254,Active
9929,9052,Active
9936,8321,Active
9938,9389,Active
9939,9741,Active
9940,4912,Active
9941,5819,Active
9944,6708,Active
9945,4189,Active
9950,2040,Active
9953,4222,Active
9954,2790,Active
9956,2962,Active
9960,4928,Active
9961,3448,Active
9965,5335,Active
9969,4832,Active
9970,9169,Active
9971,7030,Active
9973,8541,Active
9975,1146,Active
9977,2636,Active
9978,1007,Active
9979,2944,Active
9980,3852,Active
9983,550,Active
9986,3479,Active
9987,1518,Active
9989,6122,Active
9999,301,Active
10000,5596,Active
