ACCIDENT_ID,POLICYHOLDER_ID,VEHICLE_ID,ACCIDENT_TYPE,ACCIDENT_DATE,ESTIMATED_COST,ACTUAL_REPAIR_COST,AT_FAULT,DUI
7318,3351,826,1,2023-09-05,7518,11122,TRUE,FALSE
7319,9760,3825,5,2022-02-24,5876,7815,FALSE,TRUE
7320,4793,5264,1,2022-07-23,5783,8923,TRUE,FALSE
7321,2888,6122,1,2021-02-14,4458,5973,TRUE,FALSE
7322,4178,3631,6,2019-12-18,6712,10280,TRUE,FALSE
7324,1130,2057,3,2023-08-24,6478,8537,FALSE,FALSE
7325,4012,8642,3,2019-05-21,8113,9520,TRUE,FALSE
7326,7393,7245,3,2022-10-14,2481,3633,TRUE,FALSE
7327,7386,9551,2,2019-10-04,5099,5917,FALSE,FALSE
7328,4519,5316,7,2019-10-05,7352,8646,FALSE,FALSE
7329,6035,8837,3,2019-06-22,4445,5698,TRUE,TRUE
7330,9517,2257,5,2021-10-08,8862,12995,FALSE,FALSE
7331,4438,3156,2,2019-07-26,1722,1865,TRUE,FALSE
7332,873,7202,3,2019-07-30,4677,6106,TRUE,FALSE
7334,1655,8548,3,2023-10-06,3491,5048,TRUE,FALSE
7335,1771,2031,1,2021-01-15,3212,4475,TRUE,FALSE
7338,5179,5375,1,2023-05-12,7683,11348,FALSE,FALSE
7339,4385,6479,7,2022-11-25,4489,5148,FALSE,FALSE
7340,3315,1688,1,2022-06-23,444,668,TRUE,FALSE
7341,4477,4968,3,2020-12-15,631,903,TRUE,FALSE
7342,1127,1201,2,2020-10-09,7799,8920,FALSE,TRUE
7344,1009,5197,1,2020-06-02,7467,11841,FALSE,FALSE
7345,5908,1420,7,2022-07-20,9365,9966,TRUE,FALSE
7347,6415,8465,1,2023-02-19,9255,9957,TRUE,FALSE
7348,7413,6124,2,2021-07-17,8595,9880,TRUE,FALSE
7349,6818,3211,3,2020-09-02,7365,11248,FALSE,FALSE
7350,2311,496,5,2020-08-06,9557,13197,TRUE,FALSE
7351,7431,7573,6,2023-06-26,1543,2123,TRUE,FALSE
7352,3702,2771,5,2020-01-09,527,732,TRUE,TRUE
7353,5838,5289,2,2021-05-03,8866,11935,TRUE,FALSE
7355,806,7642,3,2022-10-04,944,1418,FALSE,FALSE
7357,6718,1946,1,2023-10-26,9422,10665,TRUE,TRUE
7358,9363,6311,6,2021-09-17,9212,13423,TRUE,TRUE
7359,4727,6998,6,2019-01-24,3338,4882,TRUE,FALSE
7360,3387,2383,6,2020-09-12,4697,7333,FALSE,FALSE
7361,7322,3645,1,2022-06-11,6821,10690,FALSE,FALSE
7364,1380,9258,1,2023-02-02,2270,2592,TRUE,FALSE
7365,5604,121,2,2019-10-19,6655,10418,FALSE,FALSE
7366,7232,2536,1,2022-11-20,1488,1672,FALSE,FALSE
7367,7800,1883,4,2019-10-13,8218,11321,TRUE,FALSE
7368,903,450,3,2019-10-31,4754,6523,TRUE,FALSE
7369,901,1370,5,2019-02-14,1446,2148,FALSE,FALSE
7370,1317,2431,5,2022-10-26,5273,7395,FALSE,FALSE
7372,756,2057,4,2021-07-25,8797,12624,FALSE,FALSE
7373,1932,6624,3,2019-11-28,7394,8178,TRUE,FALSE
7374,939,1245,3,2022-01-18,7167,10464,TRUE,TRUE
7377,7799,9125,6,2020-06-09,794,1109,TRUE,TRUE
7378,5587,5315,1,2022-06-24,676,774,TRUE,FALSE
7379,1266,3961,4,2020-05-04,7579,8866,FALSE,TRUE
7381,530,6115,3,2022-06-30,7149,8213,TRUE,FALSE
7382,1623,7815,5,2019-07-13,9792,15256,TRUE,FALSE
7383,9882,5592,1,2022-10-07,9939,14565,TRUE,FALSE
7384,7723,1183,6,2019-07-02,8318,10873,TRUE,TRUE
7385,6292,31,4,2020-08-24,8007,12701,FALSE,FALSE
7386,1442,9708,1,2020-09-06,7185,8790,FALSE,FALSE
7387,4267,4953,5,2020-03-20,8915,13152,FALSE,FALSE
7388,3218,5997,7,2022-06-12,9321,10860,FALSE,FALSE
7389,7582,9011,1,2022-06-09,5426,8414,FALSE,TRUE
7390,9232,8124,7,2020-02-08,9069,10015,TRUE,FALSE
7391,7270,4402,6,2020-11-02,6860,10777,FALSE,FALSE
7393,59,3019,2,2019-11-03,2830,3004,TRUE,FALSE
7394,5862,9265,5,2019-12-25,9008,14370,TRUE,FALSE
7395,3531,6633,7,2020-08-12,3239,4042,FALSE,FALSE
7396,1228,7876,2,2022-09-06,5575,7666,FALSE,TRUE
7397,6409,9826,3,2019-05-22,9705,14444,FALSE,TRUE
7399,7249,6753,7,2022-08-19,6587,7632,FALSE,TRUE
7400,4540,3700,2,2022-10-06,8046,8457,FALSE,FALSE
7401,6973,1326,3,2022-05-27,4647,7141,TRUE,FALSE
7402,257,5427,2,2022-03-15,8522,11040,TRUE,FALSE
7403,1865,9007,5,2021-07-06,8470,9545,TRUE,FALSE
7404,9448,1430,3,2022-02-28,1596,1705,FALSE,FALSE
7406,2661,4119,4,2021-03-04,3379,5262,FALSE,FALSE
7407,812,9044,1,2022-04-23,8604,10339,TRUE,FALSE
7409,6923,6820,1,2019-11-16,4105,4701,TRUE,FALSE
7411,1034,5313,5,2019-04-12,3039,4798,TRUE,FALSE
7412,7117,1238,3,2019-06-27,5104,7550,TRUE,TRUE
7414,5853,8933,5,2022-04-17,332,418,FALSE,FALSE
7415,6721,9230,7,2021-01-28,6090,8056,TRUE,FALSE
7416,3594,5964,4,2020-11-10,3399,3751,TRUE,FALSE
7417,5491,5347,2,2023-08-11,3649,4511,TRUE,FALSE
7418,4152,1100,7,2019-07-10,533,580,TRUE,FALSE
7419,6923,4337,1,2022-07-03,134,203,TRUE,FALSE
7420,1498,8330,7,2020-03-08,9839,13471,FALSE,FALSE
7421,8481,4224,5,2021-01-19,7005,9806,FALSE,TRUE
7423,5740,1161,7,2019-11-17,7512,9175,TRUE,FALSE
7424,3088,4548,2,2022-05-13,229,344,FALSE,TRUE
7426,5572,1387,6,2020-04-11,2491,3118,TRUE,FALSE
7427,8974,29,6,2019-08-15,1605,2095,FALSE,FALSE
7428,3860,5172,3,2023-09-05,3750,4862,TRUE,FALSE
7430,9597,4073,3,2022-03-21,3688,4224,FALSE,FALSE
7432,6075,1560,4,2019-02-14,2580,3287,FALSE,FALSE
7434,5725,8975,4,2019-09-30,9422,9970,TRUE,FALSE
7435,285,4871,7,2019-10-13,6242,9717,TRUE,FALSE
7436,6968,7372,4,2023-10-09,2976,3960,TRUE,FALSE
7438,9210,4522,5,2019-08-17,2568,4082,TRUE,TRUE
7439,6902,7285,5,2020-11-03,8731,12462,FALSE,TRUE
7444,6574,8258,4,2022-03-04,6568,9853,FALSE,FALSE
7445,9235,595,4,2019-05-09,6583,8335,TRUE,FALSE
7446,9282,7415,1,2019-02-27,2140,3041,TRUE,FALSE
7447,1207,8514,3,2022-02-13,4715,6578,TRUE,TRUE
7449,7791,797,6,2020-08-21,8153,8605,FALSE,TRUE
7450,2277,7668,6,2021-05-05,5817,9111,TRUE,TRUE
7451,9903,8606,1,2022-06-20,3278,3538,TRUE,FALSE
7452,1150,7106,2,2022-12-08,8037,9711,TRUE,FALSE
7453,4391,4181,4,2023-05-10,8381,12843,FALSE,FALSE
7455,1151,1622,4,2020-02-06,6451,8861,TRUE,TRUE
7456,7130,4792,4,2022-09-18,4526,6196,TRUE,TRUE
7459,7830,4554,5,2020-07-25,1375,1592,TRUE,FALSE
7460,8779,8870,6,2021-04-22,4401,5767,FALSE,FALSE
7462,5313,4186,2,2020-10-16,1812,2523,FALSE,FALSE
7463,7613,7905,4,2023-10-21,2135,2897,FALSE,TRUE
7464,1395,5416,4,2022-08-25,3293,4626,FALSE,FALSE
7465,701,795,6,2023-05-20,8845,12473,FALSE,FALSE
7466,3435,9980,2,2022-02-23,5864,8482,TRUE,FALSE
7468,6731,3591,3,2022-10-17,5041,5329,TRUE,FALSE
7470,5851,3945,2,2022-09-08,5134,7054,FALSE,FALSE
7471,9616,4999,6,2019-03-12,9998,11288,TRUE,FALSE
7472,7269,9015,7,2023-05-28,1312,1487,FALSE,FALSE
7473,8246,6585,7,2020-08-19,3311,3752,TRUE,FALSE
7475,5216,8312,4,2019-10-22,4143,5786,TRUE,TRUE
7477,3431,7365,2,2022-08-25,8864,12864,FALSE,FALSE
7478,1459,2304,3,2023-01-16,9279,13507,FALSE,FALSE
7479,7945,6505,6,2019-08-16,9487,10095,TRUE,FALSE
7480,1586,8688,1,2020-07-29,6792,9490,FALSE,TRUE
7481,751,9885,3,2022-12-18,8177,10817,TRUE,FALSE
7486,6708,8858,3,2020-11-12,8290,11839,FALSE,TRUE
7487,700,3799,4,2023-03-27,563,832,FALSE,FALSE
7490,5701,2346,3,2021-12-29,6122,8337,TRUE,FALSE
7491,9484,2738,6,2019-10-18,1798,1938,FALSE,FALSE
7492,7236,4231,1,2022-06-25,5951,7424,TRUE,FALSE
7493,8953,8995,5,2019-09-17,5160,5755,TRUE,TRUE
7494,94,9740,5,2019-01-08,1792,2107,TRUE,FALSE
7495,6702,6968,1,2019-03-31,5776,6332,TRUE,FALSE
7496,6035,5053,6,2023-01-19,5556,6323,TRUE,FALSE
7497,4334,156,4,2019-03-29,2994,3455,TRUE,TRUE
7500,9709,5694,3,2020-11-21,3494,4084,FALSE,FALSE
7501,3682,9018,7,2019-09-24,6033,9262,TRUE,FALSE
7502,9593,8145,7,2019-02-06,6038,6457,TRUE,FALSE
7503,6617,7712,7,2022-04-18,9747,12583,TRUE,TRUE
7505,4518,156,4,2023-05-11,9529,12393,FALSE,TRUE
7507,3475,653,4,2023-03-17,6591,7070,FALSE,FALSE
7508,237,8466,7,2021-06-02,3910,4429,FALSE,FALSE
7509,7906,7674,5,2023-07-31,1313,1413,FALSE,FALSE
7510,3172,2190,4,2022-02-02,164,188,TRUE,FALSE
7514,5526,3687,4,2019-09-05,3416,5463,TRUE,FALSE
7516,9940,8940,4,2019-12-14,7977,11933,FALSE,FALSE
7518,131,7960,5,2019-03-22,3735,5009,FALSE,TRUE
7519,6814,2473,3,2019-03-14,9139,12596,TRUE,FALSE
7520,8567,1828,6,2019-05-03,3885,4867,TRUE,FALSE
7523,3756,53,7,2022-03-16,7655,11923,FALSE,FALSE
7525,2248,9529,4,2022-10-18,9556,10348,FALSE,FALSE
7526,8865,9305,6,2019-02-12,1876,2739,FALSE,FALSE
7527,5302,235,3,2019-12-17,4336,6166,FALSE,FALSE
7529,4232,4918,5,2023-02-15,6165,7293,TRUE,FALSE
7530,5253,3417,6,2020-02-01,818,1020,TRUE,FALSE
7531,9333,8580,5,2019-05-22,1865,2823,FALSE,FALSE
7532,7374,461,6,2020-04-30,1119,1203,TRUE,FALSE
7533,7062,250,7,2019-07-28,6963,7449,TRUE,FALSE
7534,381,1097,5,2023-05-17,3468,5502,FALSE,FALSE
7537,9410,1013,4,2019-04-28,607,887,TRUE,FALSE
7539,7620,8843,5,2019-09-01,1660,2600,TRUE,FALSE
7540,4833,3818,2,2021-11-19,1865,2252,FALSE,FALSE
7541,8164,116,3,2019-01-06,1699,2397,TRUE,FALSE
7543,270,8460,5,2022-12-17,8692,12809,FALSE,FALSE
7544,7928,493,7,2020-02-16,1886,2649,TRUE,FALSE
7545,7192,8028,1,2022-05-03,2655,3972,FALSE,FALSE
7546,6254,3477,3,2020-04-28,7036,9681,FALSE,FALSE
7547,3470,6499,1,2023-04-12,3004,3378,TRUE,FALSE
7548,9069,2436,2,2019-07-04,6186,6521,FALSE,FALSE
7549,3746,9634,5,2022-10-25,6073,7545,TRUE,TRUE
7550,1709,4913,1,2023-04-23,7197,8518,FALSE,FALSE
7551,3543,7908,6,2019-05-11,4109,6424,FALSE,FALSE
7552,9400,5052,7,2020-08-19,5563,6216,FALSE,FALSE
7554,7138,6980,2,2023-08-02,8025,11318,TRUE,FALSE
7555,5544,3894,7,2022-05-01,1615,1765,FALSE,FALSE
7558,1492,1212,3,2022-04-17,6699,9067,TRUE,FALSE
7559,5525,1459,2,2022-09-04,1502,1685,TRUE,TRUE
7560,6388,9327,7,2019-06-28,3566,3932,TRUE,FALSE
7561,7644,483,7,2022-10-12,9319,9982,TRUE,TRUE
7562,4115,1692,1,2022-02-24,2736,4146,TRUE,TRUE
7564,3451,7531,4,2023-04-30,4386,5411,TRUE,TRUE
7565,7155,9443,5,2022-10-02,1248,1404,TRUE,FALSE
7567,276,9512,7,2019-08-06,9325,13821,TRUE,FALSE
7569,7422,7438,6,2022-05-17,283,433,TRUE,FALSE
7570,9422,607,4,2022-10-17,192,275,TRUE,FALSE
7572,3842,6778,3,2023-08-27,3316,4430,TRUE,FALSE
7573,5074,4282,6,2019-05-30,7208,10377,TRUE,FALSE
7574,3368,9349,5,2019-03-18,8600,9054,TRUE,FALSE
7575,3932,4063,4,2022-11-06,2190,2662,TRUE,FALSE
7578,1832,8059,4,2022-07-27,8666,11706,FALSE,FALSE
7580,4090,7893,4,2023-01-04,7100,8279,TRUE,TRUE
7581,4268,8666,1,2020-02-21,224,265,FALSE,TRUE
7583,5881,1940,6,2019-05-18,6647,10317,TRUE,TRUE
7586,1161,6460,5,2023-10-25,4753,5304,TRUE,FALSE
7587,7386,516,1,2022-04-25,4528,6397,TRUE,TRUE
7588,4554,1976,5,2022-12-31,3971,4846,TRUE,FALSE
7589,3478,8475,2,2022-01-23,8979,13902,TRUE,FALSE
7590,118,6819,5,2020-09-21,5794,9199,FALSE,FALSE
7591,5740,299,7,2022-02-09,3913,5177,TRUE,FALSE
7594,3279,4755,2,2022-09-24,2664,3870,TRUE,TRUE
7595,2570,3600,6,2023-04-26,6349,9105,FALSE,FALSE
7597,9074,7313,5,2019-10-29,1412,1680,FALSE,FALSE
7598,8519,5364,2,2019-11-13,4611,5674,TRUE,TRUE
7600,1712,6722,2,2023-09-01,5798,9244,TRUE,TRUE
7601,6531,5443,3,2020-01-29,4082,4615,FALSE,FALSE
7602,5281,3764,6,2019-12-07,903,1097,TRUE,FALSE
7604,9839,9330,2,2019-04-28,6607,10316,FALSE,FALSE
7609,9368,3436,1,2021-10-02,6209,7820,TRUE,FALSE
7610,8040,7061,7,2022-01-08,7880,10549,FALSE,FALSE
7611,2547,5034,3,2021-11-27,5662,7862,FALSE,FALSE
7612,5577,6419,2,2023-05-20,7614,11785,FALSE,TRUE
7614,5298,4316,4,2019-01-27,5964,7286,TRUE,FALSE
7615,4670,5191,4,2020-12-30,4890,6059,TRUE,FALSE
7616,9665,1255,5,2019-11-05,1156,1246,TRUE,TRUE
7617,4727,7448,2,2019-04-08,5163,6466,TRUE,FALSE
7619,5131,7339,6,2022-02-23,8002,10606,TRUE,FALSE
7620,6827,1937,2,2023-07-27,2987,3683,TRUE,FALSE
7621,9381,2780,1,2023-06-27,3193,4317,TRUE,FALSE
7622,1854,8958,3,2023-06-10,1636,2018,TRUE,FALSE
7623,3211,6379,3,2022-05-10,3099,3892,TRUE,FALSE
7625,8705,6628,2,2021-04-27,4185,4832,FALSE,FALSE
7626,2190,8242,7,2019-06-12,6005,9490,TRUE,FALSE
7627,79,3510,4,2023-08-26,1888,2434,FALSE,FALSE
7628,206,5764,5,2019-07-05,4442,6097,FALSE,FALSE
7629,8495,2944,4,2019-11-15,8969,11660,FALSE,FALSE
7630,8186,9506,1,2020-12-14,1376,1744,FALSE,FALSE
7631,9527,2284,6,2023-02-12,238,259,FALSE,FALSE
7633,1709,5282,3,2023-01-02,1931,2251,TRUE,FALSE
7635,7752,7264,1,2020-10-28,7319,8183,TRUE,FALSE
7637,3509,3351,6,2020-08-15,4191,6244,TRUE,TRUE
7638,854,4491,2,2023-09-12,9910,14318,TRUE,FALSE
7639,6247,645,6,2019-03-20,4683,7068,TRUE,FALSE
7640,1669,4670,6,2019-11-16,9656,10421,FALSE,FALSE
7641,1648,9688,5,2022-03-12,9495,13703,TRUE,FALSE
7642,8767,7024,5,2019-10-06,5928,8493,FALSE,FALSE
7643,1061,7355,5,2019-09-29,7722,8787,TRUE,FALSE
7644,6644,2871,6,2021-02-14,5875,6363,TRUE,FALSE
7646,854,7008,7,2020-12-21,7807,11813,TRUE,FALSE
7647,3567,5221,3,2019-01-29,4580,6709,FALSE,FALSE
7648,9430,3531,6,2022-04-22,8904,12956,TRUE,TRUE
7649,4039,3643,5,2019-03-12,7984,10197,TRUE,FALSE
7651,8789,3490,7,2022-05-04,890,1002,FALSE,FALSE
7652,7719,4444,4,2019-02-23,9169,13409,TRUE,FALSE
7654,744,4584,7,2019-03-11,2841,4339,TRUE,FALSE
7655,98,2742,5,2023-05-14,7677,10085,TRUE,FALSE
7656,9436,6140,7,2023-07-11,310,332,FALSE,FALSE
7657,2161,9940,1,2021-02-10,5956,8869,TRUE,TRUE
7658,1479,8698,6,2020-06-26,2839,3498,TRUE,FALSE
7659,9591,9077,4,2022-01-05,320,491,TRUE,FALSE
7660,9516,4599,5,2021-03-05,4202,5964,TRUE,FALSE
7663,1269,9273,2,2020-07-26,7947,11807,TRUE,FALSE
7664,1773,7601,5,2021-12-28,2085,2812,FALSE,FALSE
7666,4853,8084,4,2023-02-24,631,792,FALSE,FALSE
7667,1260,1820,5,2022-03-10,4825,5821,FALSE,FALSE
7668,1286,7578,5,2019-06-02,397,479,FALSE,FALSE
7669,8044,7937,3,2021-06-27,6369,9383,TRUE,TRUE
7670,2636,7543,5,2022-04-17,8181,9990,TRUE,FALSE
7671,3439,4068,7,2022-03-25,923,1130,TRUE,FALSE
7672,4008,608,5,2020-09-01,5833,8984,TRUE,FALSE
7675,6192,8634,6,2020-05-01,5877,6563,FALSE,TRUE
7676,114,7334,7,2019-05-17,5302,6318,FALSE,TRUE
7677,2690,4857,7,2023-05-01,8755,13378,TRUE,FALSE
7680,3845,3944,7,2023-02-09,4886,5833,TRUE,FALSE
7681,9245,6959,1,2019-06-26,8242,11654,TRUE,FALSE
7683,6933,3670,7,2020-12-12,666,1040,TRUE,FALSE
7684,2827,9417,1,2021-05-29,3608,4889,TRUE,FALSE
7685,1234,1515,7,2022-10-09,3296,4625,FALSE,FALSE
7687,688,5050,7,2022-12-11,8050,11929,TRUE,FALSE
7688,5229,1828,4,2019-04-15,5323,6705,FALSE,FALSE
7690,3034,4176,3,2021-09-21,9889,13525,TRUE,FALSE
7691,6923,924,7,2019-04-26,8631,11637,FALSE,FALSE
7692,7741,9521,2,2021-01-07,4982,6308,TRUE,TRUE
7693,7616,7447,2,2019-06-07,7974,9738,FALSE,FALSE
7697,6566,2331,3,2020-07-31,8437,11193,TRUE,FALSE
7698,6611,9265,7,2022-08-26,4385,6480,TRUE,FALSE
7699,108,7577,6,2022-09-08,9719,10918,FALSE,FALSE
7700,2594,3521,4,2023-09-05,8256,12041,FALSE,FALSE
7703,1722,4172,5,2023-07-04,5594,8324,FALSE,FALSE
7705,5862,7606,6,2023-07-08,1876,2109,FALSE,FALSE
7706,6760,5789,2,2023-01-21,2289,2722,TRUE,FALSE
7707,221,1690,4,2022-05-27,1482,1805,FALSE,TRUE
7709,615,4575,3,2019-11-13,3458,4617,FALSE,FALSE
7710,5194,8284,4,2021-10-06,1187,1499,FALSE,FALSE
7712,6005,3705,7,2023-04-05,7249,11506,TRUE,FALSE
7713,9857,3208,1,2020-10-31,8130,10801,TRUE,FALSE
7714,6916,9382,2,2019-04-06,8244,9432,FALSE,FALSE
7715,2277,7328,5,2023-06-09,3745,4331,TRUE,FALSE
7716,3816,3872,3,2020-06-27,9480,13564,FALSE,FALSE
7717,3207,2142,1,2020-06-17,7437,9447,FALSE,FALSE
7718,1326,9040,3,2022-09-29,7853,8479,FALSE,FALSE
7719,8354,7021,1,2019-06-17,9991,15452,TRUE,FALSE
7721,498,5700,3,2020-11-16,5592,7069,TRUE,FALSE
7722,877,2211,7,2021-05-16,8079,9174,FALSE,FALSE
7723,5916,3672,1,2023-08-03,5292,6393,FALSE,TRUE
7724,6166,586,2,2022-05-07,658,773,TRUE,TRUE
7725,5571,2336,4,2019-05-09,4026,5318,TRUE,FALSE
7726,9880,323,5,2019-08-07,6878,10351,FALSE,FALSE
7727,5047,902,4,2022-12-01,561,664,FALSE,TRUE
7728,7556,5664,5,2023-06-28,9897,11968,TRUE,FALSE
7729,5424,9461,3,2019-12-10,5605,7670,TRUE,FALSE
7730,6425,4165,3,2023-06-28,4025,4384,FALSE,TRUE
7731,733,1163,5,2023-03-26,6179,6558,TRUE,FALSE
7732,7804,2246,5,2020-01-23,7074,9106,TRUE,TRUE
7733,3895,7886,3,2022-10-21,1171,1506,TRUE,FALSE
7734,8024,4600,5,2022-06-06,9499,12999,TRUE,FALSE
7735,6768,7139,2,2019-01-29,2856,3473,FALSE,TRUE
7736,7686,2512,5,2022-10-28,1761,2363,TRUE,FALSE
7739,9079,8052,6,2019-04-24,8927,11462,FALSE,FALSE
7740,7884,90,5,2022-05-27,8671,12559,TRUE,FALSE
7741,3095,2506,3,2019-10-23,6862,8475,TRUE,FALSE
7742,8214,5922,2,2022-07-03,7894,11322,FALSE,FALSE
7743,9681,3881,2,2020-09-24,3795,5173,TRUE,FALSE
7744,4629,2558,1,2021-09-06,8124,10806,TRUE,FALSE
7745,6003,5727,6,2019-09-28,3123,4126,TRUE,TRUE
7746,4548,7629,3,2019-08-27,7184,7664,TRUE,FALSE
7747,2754,1598,6,2019-03-04,6475,6992,TRUE,FALSE
7748,8124,2920,7,2022-11-14,9122,14296,TRUE,FALSE
7749,2031,5886,5,2022-10-05,8523,13483,TRUE,FALSE
7750,1269,6524,5,2019-01-25,3736,4018,FALSE,TRUE
7751,5269,9989,2,2020-08-21,8413,13369,FALSE,FALSE
7752,4932,1528,6,2023-09-13,6423,9149,TRUE,FALSE
7753,9721,3352,6,2023-10-25,5058,5803,TRUE,TRUE
7755,4223,1820,3,2021-09-24,2032,3010,FALSE,FALSE
7756,3371,1173,1,2019-12-27,7490,9936,TRUE,FALSE
7757,8142,6593,6,2022-06-02,229,315,TRUE,TRUE
7759,9051,1381,7,2022-05-25,6578,7450,FALSE,FALSE
7760,4397,1201,1,2019-10-07,7183,11087,TRUE,TRUE
7761,5330,7777,6,2023-06-25,9392,13393,FALSE,FALSE
7762,1944,8961,5,2023-04-05,3282,5014,FALSE,FALSE
7763,2702,6589,3,2019-04-16,1566,2341,TRUE,FALSE
7765,6887,8006,3,2021-10-28,8577,9157,TRUE,TRUE
7766,6164,2448,1,2021-07-24,7703,9612,TRUE,FALSE
7767,5490,8598,4,2020-09-12,7705,11091,FALSE,FALSE
7768,9969,1086,4,2023-07-04,1338,1808,FALSE,FALSE
7770,2073,8403,5,2023-02-23,247,341,TRUE,FALSE
7771,3986,6067,2,2021-01-28,1528,2425,TRUE,FALSE
7772,1892,5238,6,2023-07-30,5397,5936,FALSE,FALSE
7773,2874,2913,2,2019-09-28,3428,5091,TRUE,FALSE
7774,7311,7812,3,2020-10-03,4878,7544,TRUE,TRUE
7775,8744,3104,2,2019-03-15,4132,5670,FALSE,FALSE
7776,3721,6981,4,2020-08-27,2982,3583,TRUE,FALSE
7778,1784,6043,4,2021-07-14,9970,13683,TRUE,FALSE
7779,1450,5036,2,2021-01-08,4457,6720,TRUE,FALSE
7780,5177,990,4,2019-12-03,667,727,TRUE,FALSE
7782,2445,9687,5,2019-12-30,7879,10680,TRUE,TRUE
7784,6237,946,4,2019-01-03,1752,2566,FALSE,TRUE
7785,2426,1352,5,2020-06-06,6729,7698,TRUE,FALSE
7786,4251,4984,7,2022-03-28,7824,9749,FALSE,FALSE
7787,5569,1745,2,2023-02-27,6353,7263,TRUE,FALSE
7788,244,338,6,2019-02-24,4102,5469,TRUE,FALSE
7789,1822,2903,7,2023-04-18,9904,11936,FALSE,FALSE
7790,7543,9502,2,2022-06-25,8060,10556,TRUE,FALSE
7792,3339,3026,6,2022-06-06,6457,7673,FALSE,FALSE
7793,3048,7383,1,2019-09-19,1855,2839,FALSE,TRUE
7794,5640,9516,4,2021-05-20,1394,1472,TRUE,FALSE
7797,8854,7946,4,2021-12-02,9381,13697,TRUE,TRUE
7798,3636,2374,4,2019-06-12,801,912,FALSE,FALSE
7799,2194,4498,7,2023-01-18,8266,10536,TRUE,FALSE
7800,7048,1452,6,2021-10-06,2382,2933,TRUE,FALSE
7801,4942,1635,1,2023-01-28,9255,14349,FALSE,TRUE
7802,7458,131,4,2022-02-02,5584,7471,FALSE,FALSE
7804,5870,733,5,2023-04-29,1530,2136,FALSE,TRUE
7805,8593,8977,4,2023-07-04,7409,8488,TRUE,FALSE
7806,3297,9429,6,2022-11-11,9939,13223,TRUE,FALSE
7807,9767,1432,6,2019-05-14,8834,11713,FALSE,TRUE
7809,3340,5545,2,2021-08-27,8939,11246,FALSE,FALSE
7811,1262,4657,3,2019-04-28,5974,9132,FALSE,FALSE
7812,8030,1049,5,2023-07-08,7843,12374,FALSE,FALSE
7813,4555,811,1,2021-11-01,566,713,TRUE,FALSE
7814,3377,2370,6,2020-08-30,9281,10065,TRUE,TRUE
7815,7895,4143,4,2022-06-20,6742,9587,FALSE,FALSE
7816,6827,2114,4,2019-03-01,9513,13442,TRUE,FALSE
7818,3702,5395,4,2019-02-07,1540,1756,FALSE,FALSE
7820,7461,5458,1,2022-06-03,6715,7277,TRUE,FALSE
7822,331,4520,1,2019-01-03,6365,7380,TRUE,FALSE
7823,6789,4292,2,2023-06-06,3566,4186,FALSE,FALSE
7824,7624,5826,7,2022-12-01,9773,11537,FALSE,FALSE
7825,290,1669,1,2022-08-02,8614,9644,TRUE,FALSE
7827,4790,2541,4,2021-04-11,8939,9759,FALSE,FALSE
7828,412,6555,7,2022-04-09,1991,2147,TRUE,FALSE
7829,2989,6363,1,2023-04-14,9486,11598,TRUE,FALSE
7830,2853,304,2,2019-03-10,5522,7458,FALSE,FALSE
7831,4252,4750,6,2021-10-20,2333,3537,TRUE,TRUE
7832,7985,205,6,2021-08-28,3213,4436,FALSE,FALSE
7834,9087,4657,3,2019-09-05,9119,12133,TRUE,FALSE
7835,7925,4749,2,2021-02-10,509,710,TRUE,FALSE
7836,2523,8007,1,2019-01-27,4276,4876,FALSE,FALSE
7837,725,186,4,2023-04-12,4786,6357,FALSE,TRUE
7838,8626,6022,7,2022-03-12,574,876,FALSE,TRUE
7839,4958,6774,3,2022-02-15,5980,6825,FALSE,FALSE
7841,8120,9722,7,2022-03-05,5510,7699,FALSE,FALSE
7842,345,2146,3,2023-09-10,7489,8363,FALSE,TRUE
7843,1242,5560,4,2023-06-16,4015,5765,TRUE,FALSE
7844,4307,1180,5,2023-06-01,7741,11797,TRUE,FALSE
7845,1264,4949,6,2022-01-27,3827,4486,TRUE,FALSE
7846,1858,7725,2,2020-10-03,4888,7361,TRUE,TRUE
7847,4906,5800,4,2021-08-09,8199,8858,FALSE,FALSE
7848,9663,720,4,2021-08-28,163,232,TRUE,TRUE
7849,6728,8489,2,2019-07-18,4275,4815,TRUE,FALSE
7850,3071,7834,3,2022-08-26,5327,6657,TRUE,FALSE
7853,6191,1411,3,2022-07-29,2313,3556,FALSE,FALSE
7854,229,8427,1,2023-05-24,2278,3373,TRUE,FALSE
7855,5253,7831,7,2021-06-30,3409,4914,TRUE,FALSE
7859,4010,7864,4,2021-09-18,1977,2432,FALSE,FALSE
7860,7826,9114,6,2019-10-28,6718,10059,TRUE,FALSE
7862,1282,3483,6,2022-06-11,5395,6541,FALSE,FALSE
7863,1628,6519,2,2023-04-23,7176,7723,FALSE,FALSE
7864,3218,9212,1,2022-03-31,350,547,FALSE,FALSE
7865,4477,5572,3,2019-01-24,8979,10130,TRUE,FALSE
7866,246,5123,4,2019-03-05,4813,6492,TRUE,FALSE
7867,816,3327,2,2019-01-26,1446,1808,FALSE,TRUE
7868,2399,5185,2,2019-07-01,7319,10698,FALSE,FALSE
7871,5049,4784,5,2023-08-09,6977,11012,TRUE,TRUE
